year,quarter,dest,origin,origin_state,origin_city_market_id,passengers_sampled,passengers_est,round_trip_share
2024,2,BIS,SMF,CA,33192,44.0,440,0.818
2024,2,BIS,LAX,CA,32575,43.0,430,0.488
2024,2,BIS,MCI,MO,33198,41.0,410,0.732
2024,2,BIS,STL,MO,31123,40.0,400,0.65
2024,2,BIS,ATL,GA,30397,39.0,390,0.667
2024,2,BIS,BOI,ID,30713,38.0,380,0.711
2024,2,BIS,DTW,MI,31295,38.0,380,0.711
2024,2,BIS,SLC,UT,34614,38.0,380,0.632
2024,2,BIS,SAN,CA,33570,37.0,370,0.595
2024,2,BIS,AUS,TX,30423,36.0,360,0.722
2024,2,BIS,BOS,MA,30721,36.0,360,0.861
2024,2,BIS,MCO,FL,31454,36.0,360,0.417
2024,2,BIS,TPA,FL,33195,36.0,360,0.639
2024,2,BIS,LGA,NY,31703,34.0,340,0.588
2024,2,BIS,PIE,FL,33195,34.0,340,0.265
2024,2,BIS,SAT,TX,33214,32.0,320,0.5
2024,2,BIS,PHX,AZ,30466,31.0,310,0.484
2024,2,BIS,PHL,PA,34100,29.0,290,0.586
2024,2,BIS,BNA,TN,30693,28.0,280,0.607
2024,2,BIS,IAD,VA,30852,27.0,270,0.519
2024,2,BIS,RDU,NC,34492,26.0,260,0.731
2024,2,BIS,CLT,NC,31057,25.0,250,0.6
2024,2,BIS,CVG,KY,33105,24.0,240,0.75
2024,2,BIS,IND,IN,32337,24.0,240,0.667
2024,2,BIS,BWI,MD,30852,23.0,230,0.783
2024,2,BIS,EWR,NJ,31703,23.0,230,0.478
2024,2,BIS,OMA,NE,33316,23.0,230,0.826
2024,2,BIS,SFO,CA,32457,23.0,230,0.609
2024,2,BIS,TUL,OK,34653,23.0,230,0.696
2024,2,BIS,ABQ,NM,30140,21.0,210,0.619
2024,2,BIS,GEG,WA,31884,21.0,210,0.81
2024,2,BIS,MSY,LA,33495,21.0,210,0.619
2024,2,BIS,FLL,FL,32467,20.0,200,0.45
2024,2,BIS,GRR,MI,31986,20.0,200,0.7
2024,2,BIS,ANC,AK,30299,19.0,190,0.526
2024,2,BIS,PIT,PA,30198,19.0,190,0.526
2024,2,BIS,SNA,CA,32575,19.0,190,0.632
2024,2,BIS,CMH,OH,31066,18.0,180,0.611
2024,2,BIS,MFE,TX,33256,18.0,180,0.222
2024,2,BIS,MKE,WI,33342,17.0,170,0.882
2024,2,BIS,RIC,VA,34524,17.0,170,0.529
2024,2,BIS,RNO,NV,34570,17.0,170,0.647
2024,2,BIS,MEM,TN,33244,15.0,150,0.6
2024,2,BIS,ONT,CA,32575,15.0,150,0.4
2024,2,BIS,SJU,PR,34819,15.0,150,0.333
2024,2,BIS,PNS,FL,33728,14.0,140,0.5
2024,2,BIS,BZN,MT,30849,13.0,130,0.769
2024,2,BIS,ELP,TX,30615,13.0,130,0.615
2024,2,BIS,MIA,FL,32467,13.0,130,0.231
2024,2,BIS,OKC,OK,33851,13.0,130,0.154
2024,2,BIS,RSW,FL,31714,13.0,130,0.462
2024,2,BIS,JFK,NY,31703,12.0,120,0.417
2024,2,BIS,TYS,TN,35412,12.0,120,0.583
2024,2,BIS,BDL,CT,30529,11.0,110,0.909
2024,2,BIS,BUR,CA,32575,11.0,110,0.545
2024,2,BIS,DSM,IA,31423,11.0,110,0.636
2024,2,BIS,LFT,LA,32951,11.0,110,0.364
2024,2,BIS,BHM,AL,30599,10.0,100,0.5
2024,2,BIS,CID,IA,31003,10.0,100,0.5
2024,2,BIS,JAX,FL,31136,10.0,100,0.7
2024,2,BIS,ORF,VA,33667,10.0,100,0.7
2024,2,BIS,BTR,LA,30781,9.0,90,0.444
2024,2,BIS,BUF,NY,30792,9.0,90,0.556
2024,2,BIS,FAT,CA,31638,9.0,90,0.778
2024,2,BIS,ICT,KS,30928,9.0,90,0.444
2024,2,BIS,MDT,PA,32070,9.0,90,0.889
2024,2,BIS,MDW,IL,30977,9.0,90,0.667
2024,2,BIS,SGF,MO,34783,9.0,90,0.333
2024,2,BIS,FSD,SD,31775,8.0,80,0.375
2024,2,BIS,LIT,AR,32600,8.0,80,0.25
2024,2,BIS,MAF,TX,33158,8.0,80,0.25
2024,2,BIS,MSN,WI,33485,8.0,80,0.625
2024,2,BIS,BFL,CA,30561,7.0,70,0.571
2024,2,BIS,CRP,TX,31140,7.0,70,0.857
2024,2,BIS,DRO,CO,30285,7.0,70,0.857
2024,2,BIS,PBI,FL,34027,7.0,70,0.286
2024,2,BIS,SDF,KY,33044,7.0,70,0.857
2024,2,BIS,TUS,AZ,30436,7.0,70,0.714
2024,2,BIS,CAE,SC,30868,6.0,60,0.833
2024,2,BIS,COS,CO,30189,6.0,60,0.833
2024,2,BIS,DLH,MN,31337,6.0,60,0.667
2024,2,BIS,FWA,IN,31823,6.0,60,1.0
2024,2,BIS,GSP,SC,31871,6.0,60,0.5
2024,2,BIS,HOU,TX,31453,6.0,60,0.667
2024,2,BIS,LNK,NE,33029,6.0,60,0.833
2024,2,BIS,SHV,LA,30476,6.0,60,0.667
2024,2,BIS,SJC,CA,32457,6.0,60,0.667
2024,2,BIS,SYR,NY,35096,6.0,60,0.5
2024,2,BIS,ATW,WI,30408,5.0,50,1.0
2024,2,BIS,AVL,NC,30431,5.0,50,0.6
2024,2,BIS,BPT,TX,30728,5.0,50,0.6
2024,2,BIS,CLE,OH,30647,5.0,50,0.8
2024,2,BIS,CYS,WY,31233,5.0,50,0.8
2024,2,BIS,ECP,FL,31481,5.0,50,0.6
2024,2,BIS,EUG,OR,31603,5.0,50,0.8
2024,2,BIS,FCA,MT,31648,5.0,50,0.8
2024,2,BIS,MYR,SC,31135,5.0,50,0.8
2024,2,BIS,PSP,CA,34262,5.0,50,0.6
2024,2,BIS,RST,MN,32547,5.0,50,0.6
2024,2,BIS,SAV,GA,34685,5.0,50,0.6
2024,2,BIS,ALB,NY,30257,4.0,40,0.75
2024,2,BIS,CHS,SC,30994,4.0,40,0.0
2024,2,BIS,IDA,ID,32280,4.0,40,0.75
2024,2,BIS,JAN,MS,32448,4.0,40,0.75
2024,2,BIS,MFR,OR,33264,4.0,40,1.0
2024,2,BIS,MSO,MT,33486,4.0,40,1.0
2024,2,BIS,ROC,NY,34576,4.0,40,0.75
2024,2,BIS,SRQ,FL,34986,4.0,40,0.25
2024,2,BIS,VPS,FL,31504,4.0,40,0.5
2024,2,BIS,AMA,TX,30279,3.0,30,1.0
2024,2,BIS,BIL,MT,30620,3.0,30,0.667
2024,2,BIS,DAY,OH,31267,3.0,30,1.0
2024,2,BIS,GNV,FL,31953,3.0,30,0.333
2024,2,BIS,GSO,NC,31995,3.0,30,0.667
2024,2,BIS,HNL,HI,32134,3.0,30,0.667
2024,2,BIS,HSV,AL,30255,3.0,30,0.0
2024,2,BIS,ILM,NC,32323,3.0,30,0.333
2024,2,BIS,LEX,KY,32945,3.0,30,0.667
2024,2,BIS,PSC,WA,34252,3.0,30,1.0
2024,2,BIS,SGU,UT,34794,3.0,30,0.333
2024,2,BIS,TLH,FL,35249,3.0,30,1.0
2024,2,BIS,XNA,AR,31834,3.0,30,0.667
2024,2,BIS,AGS,GA,30208,2.0,20,0.5
2024,2,BIS,BGR,ME,30581,2.0,20,0.5
2024,2,BIS,BTV,VT,30785,2.0,20,1.0
2024,2,BIS,ELM,NY,31537,2.0,20,1.0
2024,2,BIS,FSM,AR,31778,2.0,20,0.5
2024,2,BIS,GFK,ND,31898,2.0,20,0.0
2024,2,BIS,GJT,CO,31921,2.0,20,0.5
2024,2,BIS,GPT,MS,31973,2.0,20,0.0
2024,2,BIS,GRB,WI,31977,2.0,20,0.0
2024,2,BIS,HRL,TX,32206,2.0,20,0.5
2024,2,BIS,LBB,TX,32896,2.0,20,0.5
2024,2,BIS,LWS,ID,33127,2.0,20,0.5
2024,2,BIS,MGM,AL,33277,2.0,20,0.5
2024,2,BIS,MOB,AL,30562,2.0,20,0.5
2024,2,BIS,MRY,CA,34922,2.0,20,0.5
2024,2,BIS,OGG,HI,33830,2.0,20,0.0
2024,2,BIS,PIA,IL,34108,2.0,20,1.0
2024,2,BIS,PVD,RI,30721,2.0,20,0.5
2024,2,BIS,PWM,ME,34321,2.0,20,0.5
2024,2,BIS,RDD,CA,33792,2.0,20,0.5
2024,2,BIS,RIW,WY,34534,2.0,20,0.5
2024,2,BIS,SBA,CA,34689,2.0,20,0.0
2024,2,BIS,SBN,IN,34696,2.0,20,1.0
2024,2,BIS,SBP,CA,34236,2.0,20,0.0
2024,2,BIS,STT,VI,34945,2.0,20,0.5
2024,2,BIS,TVC,MI,35380,2.0,20,0.5
2024,2,BIS,ABI,TX,30136,1.0,10,0.0
2024,2,BIS,ACV,CA,30157,1.0,10,1.0
2024,2,BIS,AEX,LA,30185,1.0,10,0.0
2024,2,BIS,ASE,CO,30372,1.0,10,1.0
2024,2,BIS,BRD,MN,30739,1.0,10,0.0
2024,2,BIS,CHA,TN,30980,1.0,10,1.0
2024,2,BIS,CHO,VA,30990,1.0,10,1.0
2024,2,BIS,CIU,MI,31013,1.0,10,1.0
2024,2,BIS,CMI,IL,31067,1.0,10,1.0
2024,2,BIS,CPR,WY,31122,1.0,10,1.0
2024,2,BIS,DAB,FL,31252,1.0,10,1.0
2024,2,BIS,DDC,KS,31283,1.0,10,1.0
2024,2,BIS,DVL,ND,31447,1.0,10,0.0
2024,2,BIS,EAR,NE,31468,1.0,10,0.0
2024,2,BIS,EGE,CO,31503,1.0,10,1.0
2024,2,BIS,EVV,IN,31612,1.0,10,1.0
2024,2,BIS,EYW,FL,31624,1.0,10,0.0
2024,2,BIS,FAY,NC,31641,1.0,10,0.0
2024,2,BIS,FLG,AZ,31695,1.0,10,1.0
2024,2,BIS,GCK,KS,31867,1.0,10,0.0
2024,2,BIS,GGG,TX,31905,1.0,10,0.0
2024,2,BIS,GTF,MT,31895,1.0,10,0.0
2024,2,BIS,GUM,TT,32016,1.0,10,0.0
2024,2,BIS,HDN,CO,34699,1.0,10,1.0
2024,2,BIS,HLN,MT,32156,1.0,10,1.0
2024,2,BIS,HYS,KS,32255,1.0,10,1.0
2024,2,BIS,IMT,MI,32335,1.0,10,0.0
2024,2,BIS,JAC,WY,32441,1.0,10,1.0
2024,2,BIS,JMS,ND,32519,1.0,10,0.0
2024,2,BIS,KOA,HI,32758,1.0,10,0.0
2024,2,BIS,LAN,MI,32884,1.0,10,1.0
2024,2,BIS,LCH,LA,31205,1.0,10,0.0
2024,2,BIS,LRD,TX,33038,1.0,10,1.0
2024,2,BIS,MBS,MI,33184,1.0,10,0.0
2024,2,BIS,MHK,KS,33290,1.0,10,1.0
2024,2,BIS,MTJ,CO,33502,1.0,10,1.0
2024,2,BIS,RAP,SD,34457,1.0,10,0.0
2024,2,BIS,RHI,WI,34520,1.0,10,1.0
2024,2,BIS,RKS,WY,34543,1.0,10,1.0
2024,2,BIS,SAF,NM,34674,1.0,10,1.0
2024,2,BIS,SBY,MD,34704,1.0,10,1.0
2024,2,BIS,SCE,PA,34711,1.0,10,1.0
2024,2,BIS,SHR,WY,34812,1.0,10,1.0
2024,2,BIS,SJT,TX,34842,1.0,10,1.0
2024,2,BIS,TWF,ID,35389,1.0,10,0.0
2024,2,BIS,TYR,TX,35411,1.0,10,0.0
2024,2,BIS,VLD,GA,35550,1.0,10,1.0
2024,2,BIS,XWA,ND,32389,1.0,10,0.0
2024,2,DIK,DEN,CO,30325,60.0,600,0.75
2024,2,DIK,IAH,TX,31453,39.0,390,0.846
2024,2,DIK,PHX,AZ,30466,19.0,190,0.632
2024,2,DIK,DFW,TX,30194,15.0,150,0.6
2024,2,DIK,SAT,TX,33214,14.0,140,0.714
2024,2,DIK,SEA,WA,30559,11.0,110,0.545
2024,2,DIK,TUL,OK,34653,11.0,110,0.545
2024,2,DIK,MAF,TX,33158,10.0,100,0.3
2024,2,DIK,SAN,CA,33570,9.0,90,0.778
2024,2,DIK,SMF,CA,33192,9.0,90,0.778
2024,2,DIK,BNA,TN,30693,8.0,80,0.5
2024,2,DIK,SLC,UT,34614,8.0,80,0.625
2024,2,DIK,OKC,OK,33851,7.0,70,0.857
2024,2,DIK,LAX,CA,32575,6.0,60,0.667
2024,2,DIK,RNO,NV,34570,6.0,60,0.833
2024,2,DIK,BHM,AL,30599,5.0,50,0.8
2024,2,DIK,LAS,NV,32211,5.0,50,0.6
2024,2,DIK,OMA,NE,33316,5.0,50,1.0
2024,2,DIK,ONT,CA,32575,5.0,50,0.8
2024,2,DIK,ORD,IL,30977,5.0,50,0.6
2024,2,DIK,PDX,OR,34057,5.0,50,1.0
2024,2,DIK,SFO,CA,32457,5.0,50,1.0
2024,2,DIK,AUS,TX,30423,4.0,40,0.75
2024,2,DIK,COS,CO,30189,4.0,40,1.0
2024,2,DIK,GEG,WA,31884,4.0,40,0.25
2024,2,DIK,MCI,MO,33198,4.0,40,1.0
2024,2,DIK,TPA,FL,33195,4.0,40,0.75
2024,2,DIK,ABQ,NM,30140,3.0,30,0.333
2024,2,DIK,ATL,GA,30397,3.0,30,1.0
2024,2,DIK,BOS,MA,30721,3.0,30,0.333
2024,2,DIK,EWR,NJ,31703,3.0,30,0.333
2024,2,DIK,JAX,FL,31136,3.0,30,1.0
2024,2,DIK,LGA,NY,31703,3.0,30,0.667
2024,2,DIK,MCO,FL,31454,3.0,30,0.667
2024,2,DIK,MSY,LA,33495,3.0,30,0.333
2024,2,DIK,RDU,NC,34492,3.0,30,0.667
2024,2,DIK,SHV,LA,30476,3.0,30,0.333
2024,2,DIK,SJC,CA,32457,3.0,30,0.0
2024,2,DIK,SNA,CA,32575,3.0,30,0.667
2024,2,DIK,AVL,NC,30431,2.0,20,1.0
2024,2,DIK,BFL,CA,30561,2.0,20,0.0
2024,2,DIK,BOI,ID,30713,2.0,20,0.5
2024,2,DIK,CLE,OH,30647,2.0,20,0.5
2024,2,DIK,CLT,NC,31057,2.0,20,0.5
2024,2,DIK,CMH,OH,31066,2.0,20,0.5
2024,2,DIK,DRO,CO,30285,2.0,20,0.5
2024,2,DIK,DTW,MI,31295,2.0,20,1.0
2024,2,DIK,FAT,CA,31638,2.0,20,0.0
2024,2,DIK,GJT,CO,31921,2.0,20,1.0
2024,2,DIK,HNL,HI,32134,2.0,20,0.5
2024,2,DIK,HOB,NM,32177,2.0,20,1.0
2024,2,DIK,ICT,KS,30928,2.0,20,1.0
2024,2,DIK,MEM,TN,33244,2.0,20,1.0
2024,2,DIK,MLI,IL,33367,2.0,20,1.0
2024,2,DIK,MSP,MN,31650,2.0,20,0.0
2024,2,DIK,SDF,KY,33044,2.0,20,0.5
2024,2,DIK,SGF,MO,34783,2.0,20,0.5
2024,2,DIK,TUS,AZ,30436,2.0,20,1.0
2024,2,DIK,AMA,TX,30279,1.0,10,0.0
2024,2,DIK,ANC,AK,30299,1.0,10,0.0
2024,2,DIK,BDL,CT,30529,1.0,10,1.0
2024,2,DIK,BUR,CA,32575,1.0,10,1.0
2024,2,DIK,BWI,MD,30852,1.0,10,1.0
2024,2,DIK,CHS,SC,30994,1.0,10,1.0
2024,2,DIK,COD,WY,31097,1.0,10,0.0
2024,2,DIK,CPR,WY,31122,1.0,10,1.0
2024,2,DIK,DSM,IA,31423,1.0,10,1.0
2024,2,DIK,ELP,TX,30615,1.0,10,0.0
2024,2,DIK,EUG,OR,31603,1.0,10,1.0
2024,2,DIK,FCA,MT,31648,1.0,10,1.0
2024,2,DIK,FLL,FL,32467,1.0,10,0.0
2024,2,DIK,GSO,NC,31995,1.0,10,1.0
2024,2,DIK,GSP,SC,31871,1.0,10,1.0
2024,2,DIK,HDN,CO,34699,1.0,10,1.0
2024,2,DIK,HSV,AL,30255,1.0,10,1.0
2024,2,DIK,IAD,VA,30852,1.0,10,0.0
2024,2,DIK,IDA,ID,32280,1.0,10,1.0
2024,2,DIK,LBB,TX,32896,1.0,10,1.0
2024,2,DIK,LBF,NE,32899,1.0,10,0.0
2024,2,DIK,LFT,LA,32951,1.0,10,1.0
2024,2,DIK,LIT,AR,32600,1.0,10,1.0
2024,2,DIK,MCK,NE,33200,1.0,10,1.0
2024,2,DIK,MFR,OR,33264,1.0,10,1.0
2024,2,DIK,PHL,PA,34100,1.0,10,0.0
2024,2,DIK,PIB,MS,34109,1.0,10,0.0
2024,2,DIK,PNS,FL,33728,1.0,10,0.0
2024,2,DIK,PSC,WA,34252,1.0,10,0.0
2024,2,DIK,PSP,CA,34262,1.0,10,1.0
2024,2,DIK,SBP,CA,34236,1.0,10,1.0
2024,2,DIK,SJU,PR,34819,1.0,10,1.0
2024,2,DIK,XWA,ND,32389,1.0,10,0.0
2024,2,FAR,AZA,AZ,30466,759.0,7590,0.401
2024,2,FAR,DEN,CO,30325,627.0,6270,0.708
2024,2,FAR,ORD,IL,30977,398.0,3980,0.555
2024,2,FAR,DFW,TX,30194,262.0,2620,0.634
2024,2,FAR,BNA,TN,30693,188.0,1880,0.404
2024,2,FAR,LAS,NV,32211,179.0,1790,0.335
2024,2,FAR,SFB,FL,34761,163.0,1630,0.405
2024,2,FAR,MSP,MN,31650,152.0,1520,0.579
2024,2,FAR,PHX,AZ,30466,137.0,1370,0.431
2024,2,FAR,IAH,TX,31453,123.0,1230,0.545
2024,2,FAR,LAX,CA,32575,117.0,1170,0.564
2024,2,FAR,SAN,CA,33570,108.0,1080,0.648
2024,2,FAR,SEA,WA,30559,101.0,1010,0.604
2024,2,FAR,ATL,GA,30397,92.0,920,0.696
2024,2,FAR,TPA,FL,33195,87.0,870,0.529
2024,2,FAR,PDX,OR,34057,84.0,840,0.619
2024,2,FAR,DCA,VA,30852,82.0,820,0.549
2024,2,FAR,MCO,FL,31454,71.0,710,0.31
2024,2,FAR,RDU,NC,34492,69.0,690,0.681
2024,2,FAR,LGA,NY,31703,68.0,680,0.559
2024,2,FAR,SLC,UT,34614,67.0,670,0.612
2024,2,FAR,BOS,MA,30721,66.0,660,0.606
2024,2,FAR,SMF,CA,33192,66.0,660,0.515
2024,2,FAR,AUS,TX,30423,64.0,640,0.656
2024,2,FAR,IND,IN,32337,63.0,630,0.635
2024,2,FAR,BWI,MD,30852,62.0,620,0.597
2024,2,FAR,EWR,NJ,31703,60.0,600,0.5
2024,2,FAR,SAT,TX,33214,60.0,600,0.617
2024,2,FAR,STL,MO,31123,60.0,600,0.667
2024,2,FAR,SFO,CA,32457,57.0,570,0.649
2024,2,FAR,CVG,KY,33105,54.0,540,0.778
2024,2,FAR,PIT,PA,30198,54.0,540,0.685
2024,2,FAR,PHL,PA,34100,52.0,520,0.538
2024,2,FAR,DTW,MI,31295,50.0,500,0.64
2024,2,FAR,CLT,NC,31057,47.0,470,0.574
2024,2,FAR,RSW,FL,31714,46.0,460,0.413
2024,2,FAR,ANC,AK,30299,45.0,450,0.289
2024,2,FAR,MKE,WI,33342,45.0,450,0.711
2024,2,FAR,ONT,CA,32575,45.0,450,0.289
2024,2,FAR,SNA,CA,32575,45.0,450,0.578
2024,2,FAR,MCI,MO,33198,44.0,440,0.591
2024,2,FAR,BOI,ID,30713,43.0,430,0.698
2024,2,FAR,CLE,OH,30647,42.0,420,0.548
2024,2,FAR,CMH,OH,31066,39.0,390,0.692
2024,2,FAR,GEG,WA,31884,37.0,370,0.73
2024,2,FAR,MSY,LA,33495,37.0,370,0.351
2024,2,FAR,GRR,MI,31986,34.0,340,0.588
2024,2,FAR,FLL,FL,32467,32.0,320,0.344
2024,2,FAR,MSN,WI,33485,31.0,310,0.645
2024,2,FAR,ABQ,NM,30140,30.0,300,0.6
2024,2,FAR,JAX,FL,31136,30.0,300,0.733
2024,2,FAR,MEM,TN,33244,30.0,300,0.567
2024,2,FAR,RIC,VA,34524,30.0,300,0.6
2024,2,FAR,OKC,OK,33851,28.0,280,0.571
2024,2,FAR,RNO,NV,34570,28.0,280,0.786
2024,2,FAR,OMA,NE,33316,27.0,270,0.519
2024,2,FAR,BDL,CT,30529,26.0,260,0.615
2024,2,FAR,MIA,FL,32467,25.0,250,0.16
2024,2,FAR,BZN,MT,30849,24.0,240,0.625
2024,2,FAR,DSM,IA,31423,24.0,240,0.667
2024,2,FAR,BUR,CA,32575,23.0,230,0.609
2024,2,FAR,ELP,TX,30615,23.0,230,0.522
2024,2,FAR,ORF,VA,33667,23.0,230,0.609
2024,2,FAR,PNS,FL,33728,23.0,230,0.522
2024,2,FAR,IAD,VA,30852,22.0,220,0.591
2024,2,FAR,SJU,PR,34819,22.0,220,0.0
2024,2,FAR,TUS,AZ,30436,21.0,210,0.524
2024,2,FAR,PSP,CA,34262,20.0,200,0.65
2024,2,FAR,SDF,KY,33044,20.0,200,0.7
2024,2,FAR,TYS,TN,35412,20.0,200,0.55
2024,2,FAR,DAY,OH,31267,19.0,190,0.579
2024,2,FAR,TUL,OK,34653,19.0,190,0.579
2024,2,FAR,BHM,AL,30599,18.0,180,0.722
2024,2,FAR,CAE,SC,30868,18.0,180,0.722
2024,2,FAR,FAT,CA,31638,18.0,180,0.389
2024,2,FAR,SGF,MO,34783,18.0,180,0.778
2024,2,FAR,ICT,KS,30928,17.0,170,0.529
2024,2,FAR,JFK,NY,31703,17.0,170,0.353
2024,2,FAR,MFE,TX,33256,17.0,170,0.294
2024,2,FAR,PIE,FL,33195,17.0,170,0.294
2024,2,FAR,SJC,CA,32457,17.0,170,0.706
2024,2,FAR,CHS,SC,30994,16.0,160,0.438
2024,2,FAR,GSO,NC,31995,16.0,160,0.875
2024,2,FAR,GSP,SC,31871,16.0,160,0.562
2024,2,FAR,ALB,NY,30257,15.0,150,0.733
2024,2,FAR,BIL,MT,30620,15.0,150,0.733
2024,2,FAR,COS,CO,30189,15.0,150,0.733
2024,2,FAR,EUG,OR,31603,15.0,150,0.8
2024,2,FAR,MDW,IL,30977,15.0,150,0.133
2024,2,FAR,RAP,SD,34457,15.0,150,0.533
2024,2,FAR,SYR,NY,35096,15.0,150,0.733
2024,2,FAR,BUF,NY,30792,14.0,140,0.714
2024,2,FAR,GTF,MT,31895,14.0,140,0.714
2024,2,FAR,SAV,GA,34685,14.0,140,0.429
2024,2,FAR,HNL,HI,32134,13.0,130,0.385
2024,2,FAR,MDT,PA,32070,13.0,130,0.846
2024,2,FAR,PWM,ME,34321,13.0,130,0.385
2024,2,FAR,ROC,NY,34576,13.0,130,0.538
2024,2,FAR,FWA,IN,31823,12.0,120,0.75
2024,2,FAR,IDA,ID,32280,12.0,120,0.75
2024,2,FAR,VPS,FL,31504,12.0,120,0.167
2024,2,FAR,XNA,AR,31834,12.0,120,0.75
2024,2,FAR,ATW,WI,30408,11.0,110,0.818
2024,2,FAR,CHO,VA,30990,11.0,110,0.636
2024,2,FAR,CID,IA,31003,11.0,110,0.545
2024,2,FAR,FAI,AK,31517,11.0,110,0.182
2024,2,FAR,GRB,WI,31977,11.0,110,0.455
2024,2,FAR,LBB,TX,32896,11.0,110,0.727
2024,2,FAR,MLI,IL,33367,11.0,110,0.909
2024,2,FAR,MSO,MT,33486,11.0,110,1.0
2024,2,FAR,AVL,NC,30431,10.0,100,0.5
2024,2,FAR,BTV,VT,30785,10.0,100,0.6
2024,2,FAR,ILM,NC,32323,10.0,100,0.8
2024,2,FAR,MAF,TX,33158,10.0,100,0.7
2024,2,FAR,PVD,RI,30721,10.0,100,0.8
2024,2,FAR,ROA,VA,34574,10.0,100,0.7
2024,2,FAR,FCA,MT,31648,9.0,90,0.667
2024,2,FAR,PBI,FL,34027,9.0,90,0.667
2024,2,FAR,RDM,OR,34489,9.0,90,0.556
2024,2,FAR,SBA,CA,34689,9.0,90,0.667
2024,2,FAR,CPR,WY,31122,8.0,80,0.75
2024,2,FAR,HOU,TX,31453,8.0,80,0.375
2024,2,FAR,JAN,MS,32448,8.0,80,0.5
2024,2,FAR,LIT,AR,32600,7.0,70,1.0
2024,2,FAR,PIA,IL,34108,7.0,70,0.714
2024,2,FAR,BFL,CA,30561,6.0,60,0.833
2024,2,FAR,BTR,LA,30781,6.0,60,0.833
2024,2,FAR,GJT,CO,31921,6.0,60,1.0
2024,2,FAR,HSV,AL,30255,6.0,60,0.5
2024,2,FAR,LEX,KY,32945,6.0,60,0.5
2024,2,FAR,PSC,WA,34252,6.0,60,0.5
2024,2,FAR,SBN,IN,34696,6.0,60,0.5
2024,2,FAR,SRQ,FL,34986,6.0,60,0.833
2024,2,FAR,AVP,PA,30434,5.0,50,0.8
2024,2,FAR,AZO,MI,30469,5.0,50,0.8
2024,2,FAR,BGR,ME,30581,5.0,50,0.2
2024,2,FAR,BMI,IL,30685,5.0,50,0.8
2024,2,FAR,COU,MO,32474,5.0,50,0.8
2024,2,FAR,CRP,TX,31140,5.0,50,0.8
2024,2,FAR,GFK,ND,31898,5.0,50,0.0
2024,2,FAR,KOA,HI,32758,5.0,50,0.6
2024,2,FAR,MBS,MI,33184,5.0,50,0.8
2024,2,FAR,MFR,OR,33264,5.0,50,0.8
2024,2,FAR,MYR,SC,31135,5.0,50,0.4
2024,2,FAR,OAJ,NC,33795,5.0,50,0.6
2024,2,FAR,SCE,PA,34711,5.0,50,1.0
2024,2,FAR,SGU,UT,34794,5.0,50,0.4
2024,2,FAR,TVC,MI,35380,5.0,50,0.6
2024,2,FAR,ABE,PA,30135,4.0,40,0.5
2024,2,FAR,BRO,TX,30747,4.0,40,0.25
2024,2,FAR,CMI,IL,31067,4.0,40,1.0
2024,2,FAR,FNT,MI,31721,4.0,40,0.75
2024,2,FAR,FSD,SD,31775,4.0,40,0.0
2024,2,FAR,GPT,MS,31973,4.0,40,0.25
2024,2,FAR,GRK,TX,31982,4.0,40,0.75
2024,2,FAR,HLN,MT,32156,4.0,40,0.75
2024,2,FAR,HPN,NY,31703,4.0,40,0.75
2024,2,FAR,HRL,TX,32206,4.0,40,0.5
2024,2,FAR,JAC,WY,32441,4.0,40,0.75
2024,2,FAR,LIH,HI,32982,4.0,40,0.25
2024,2,FAR,LNK,NE,33029,4.0,40,0.75
2024,2,FAR,LRD,TX,33038,4.0,40,0.25
2024,2,FAR,SAF,NM,34674,4.0,40,0.5
2024,2,FAR,SBP,CA,34236,4.0,40,1.0
2024,2,FAR,SJT,TX,34842,4.0,40,1.0
2024,2,FAR,AMA,TX,30279,3.0,30,0.667
2024,2,FAR,CAK,OH,30647,3.0,30,0.667
2024,2,FAR,CHA,TN,30980,3.0,30,0.333
2024,2,FAR,DRO,CO,30285,3.0,30,0.667
2024,2,FAR,DVL,ND,31447,3.0,30,0.0
2024,2,FAR,EYW,FL,31624,3.0,30,0.333
2024,2,FAR,LYH,VA,33139,3.0,30,0.667
2024,2,FAR,MGM,AL,33277,3.0,30,0.0
2024,2,FAR,MHK,KS,33290,3.0,30,0.667
2024,2,FAR,MHT,NH,30721,3.0,30,1.0
2024,2,FAR,MRY,CA,34922,3.0,30,0.667
2024,2,FAR,PRC,AZ,34237,3.0,30,0.667
2024,2,FAR,TRI,TN,35323,3.0,30,0.667
2024,2,FAR,ABI,TX,30136,2.0,20,1.0
2024,2,FAR,APN,MI,30333,2.0,20,1.0
2024,2,FAR,ASE,CO,30372,2.0,20,0.5
2024,2,FAR,CMX,MI,31076,2.0,20,0.5
2024,2,FAR,CRW,WV,31146,2.0,20,0.5
2024,2,FAR,CWA,WI,30424,2.0,20,1.0
2024,2,FAR,CYS,WY,31233,2.0,20,0.5
2024,2,FAR,ECP,FL,31481,2.0,20,0.0
2024,2,FAR,FAY,NC,31641,2.0,20,0.5
2024,2,FAR,GNV,FL,31953,2.0,20,0.5
2024,2,FAR,LAN,MI,32884,2.0,20,0.0
2024,2,FAR,LCH,LA,31205,2.0,20,1.0
2024,2,FAR,LFT,LA,32951,2.0,20,0.5
2024,2,FAR,LWS,ID,33127,2.0,20,1.0
2024,2,FAR,MTJ,CO,33502,2.0,20,0.0
