port,state,port_code,date,measure,value
Northgate,North Dakota,3406,2019-06-01,Personal Vehicles,1122
Northgate,North Dakota,3406,2019-07-01,Personal Vehicles,1483
Northgate,North Dakota,3406,2019-08-01,Personal Vehicles,1598
Northgate,North Dakota,3406,2019-09-01,Personal Vehicles,1074
Northgate,North Dakota,3406,2019-10-01,Personal Vehicles,1084
Northgate,North Dakota,3406,2019-11-01,Personal Vehicles,991
Northgate,North Dakota,3406,2019-12-01,Personal Vehicles,1081
Northgate,North Dakota,3406,2020-01-01,Personal Vehicles,762
Northgate,North Dakota,3406,2020-02-01,Personal Vehicles,828
Northgate,North Dakota,3406,2020-03-01,Personal Vehicles,391
Northgate,North Dakota,3406,2020-04-01,Personal Vehicles,37
Northgate,North Dakota,3406,2020-05-01,Personal Vehicles,65
Northgate,North Dakota,3406,2020-06-01,Personal Vehicles,80
Northgate,North Dakota,3406,2020-07-01,Personal Vehicles,100
Northgate,North Dakota,3406,2020-08-01,Personal Vehicles,91
Northgate,North Dakota,3406,2020-09-01,Personal Vehicles,56
Northgate,North Dakota,3406,2020-10-01,Personal Vehicles,53
Northgate,North Dakota,3406,2020-11-01,Personal Vehicles,60
Northgate,North Dakota,3406,2020-12-01,Personal Vehicles,52
Northgate,North Dakota,3406,2021-01-01,Personal Vehicles,51
Northgate,North Dakota,3406,2021-02-01,Personal Vehicles,38
Northgate,North Dakota,3406,2021-03-01,Personal Vehicles,50
Northgate,North Dakota,3406,2021-04-01,Personal Vehicles,66
Northgate,North Dakota,3406,2021-05-01,Personal Vehicles,96
Northgate,North Dakota,3406,2021-06-01,Personal Vehicles,69
Northgate,North Dakota,3406,2021-07-01,Personal Vehicles,92
Northgate,North Dakota,3406,2021-08-01,Personal Vehicles,147
Northgate,North Dakota,3406,2021-09-01,Personal Vehicles,160
Northgate,North Dakota,3406,2021-10-01,Personal Vehicles,210
Northgate,North Dakota,3406,2021-11-01,Personal Vehicles,249
Northgate,North Dakota,3406,2021-12-01,Personal Vehicles,376
Northgate,North Dakota,3406,2022-01-01,Personal Vehicles,151
Northgate,North Dakota,3406,2022-02-01,Personal Vehicles,143
Northgate,North Dakota,3406,2022-03-01,Personal Vehicles,193
Northgate,North Dakota,3406,2022-04-01,Personal Vehicles,375
Northgate,North Dakota,3406,2022-05-01,Personal Vehicles,423
Northgate,North Dakota,3406,2022-06-01,Personal Vehicles,404
Northgate,North Dakota,3406,2022-07-01,Personal Vehicles,633
Northgate,North Dakota,3406,2022-08-01,Personal Vehicles,658
Northgate,North Dakota,3406,2022-09-01,Personal Vehicles,523
Northgate,North Dakota,3406,2022-10-01,Personal Vehicles,604
Northgate,North Dakota,3406,2022-11-01,Personal Vehicles,485
Northgate,North Dakota,3406,2022-12-01,Personal Vehicles,477
Northgate,North Dakota,3406,2023-01-01,Personal Vehicles,407
Northgate,North Dakota,3406,2023-02-01,Personal Vehicles,475
Northgate,North Dakota,3406,2023-03-01,Personal Vehicles,431
Northgate,North Dakota,3406,2023-04-01,Personal Vehicles,525
Northgate,North Dakota,3406,2023-05-01,Personal Vehicles,584
Northgate,North Dakota,3406,2023-06-01,Personal Vehicles,699
Northgate,North Dakota,3406,2023-07-01,Personal Vehicles,931
Northgate,North Dakota,3406,2023-08-01,Personal Vehicles,892
Northgate,North Dakota,3406,2023-09-01,Personal Vehicles,672
Northgate,North Dakota,3406,2023-10-01,Personal Vehicles,705
Northgate,North Dakota,3406,2023-11-01,Personal Vehicles,607
Northgate,North Dakota,3406,2023-12-01,Personal Vehicles,550
Northgate,North Dakota,3406,2024-01-01,Personal Vehicles,456
Northgate,North Dakota,3406,2024-02-01,Personal Vehicles,527
Northgate,North Dakota,3406,2024-03-01,Personal Vehicles,435
Northgate,North Dakota,3406,2024-04-01,Personal Vehicles,563
Northgate,North Dakota,3406,2024-05-01,Personal Vehicles,604
Northgate,North Dakota,3406,2024-06-01,Personal Vehicles,668
Northgate,North Dakota,3406,2024-07-01,Personal Vehicles,881
Northgate,North Dakota,3406,2024-08-01,Personal Vehicles,965
Northgate,North Dakota,3406,2024-09-01,Personal Vehicles,687
Northgate,North Dakota,3406,2024-10-01,Personal Vehicles,787
Northgate,North Dakota,3406,2024-11-01,Personal Vehicles,639
Northgate,North Dakota,3406,2024-12-01,Personal Vehicles,583
Northgate,North Dakota,3406,2025-01-01,Personal Vehicles,450
Northgate,North Dakota,3406,2025-02-01,Personal Vehicles,394
Northgate,North Dakota,3406,2025-03-01,Personal Vehicles,332
Northgate,North Dakota,3406,2025-04-01,Personal Vehicles,421
Northgate,North Dakota,3406,2025-05-01,Personal Vehicles,487
Northgate,North Dakota,3406,2025-06-01,Personal Vehicles,503
Northgate,North Dakota,3406,2025-07-01,Personal Vehicles,764
Northgate,North Dakota,3406,2025-08-01,Personal Vehicles,660
Northgate,North Dakota,3406,2025-09-01,Personal Vehicles,524
Northgate,North Dakota,3406,2025-10-01,Personal Vehicles,651
Northgate,North Dakota,3406,2025-11-01,Personal Vehicles,475
Northgate,North Dakota,3406,2025-12-01,Personal Vehicles,405
Northgate,North Dakota,3406,2026-01-01,Personal Vehicles,351
Northgate,North Dakota,3406,2026-02-01,Personal Vehicles,353
Northgate,North Dakota,3406,2026-03-01,Personal Vehicles,336
Northgate,North Dakota,3406,2026-04-01,Personal Vehicles,426
Northgate,North Dakota,3406,2026-05-01,Personal Vehicles,506
Northgate,North Dakota,3406,2026-06-01,Personal Vehicles,603
Northgate,North Dakota,3406,2026-07-01,Personal Vehicles,789
Pembina,North Dakota,3401,2019-01-01,Bus Passengers,1402
Pembina,North Dakota,3401,2019-02-01,Bus Passengers,2434
Pembina,North Dakota,3401,2019-03-01,Bus Passengers,1054
Pembina,North Dakota,3401,2019-04-01,Bus Passengers,1261
Pembina,North Dakota,3401,2019-05-01,Bus Passengers,2311
Pembina,North Dakota,3401,2019-06-01,Bus Passengers,1268
Pembina,North Dakota,3401,2019-07-01,Bus Passengers,1456
Pembina,North Dakota,3401,2019-08-01,Bus Passengers,2752
Pembina,North Dakota,3401,2019-09-01,Bus Passengers,2082
Pembina,North Dakota,3401,2019-10-01,Bus Passengers,1780
Pembina,North Dakota,3401,2019-11-01,Bus Passengers,2209
Pembina,North Dakota,3401,2019-12-01,Bus Passengers,746
Pembina,North Dakota,3401,2020-01-01,Bus Passengers,848
Pembina,North Dakota,3401,2020-02-01,Bus Passengers,1362
Pembina,North Dakota,3401,2020-03-01,Bus Passengers,284
Pembina,North Dakota,3401,2021-05-01,Bus Passengers,4
Pembina,North Dakota,3401,2021-07-01,Bus Passengers,7
Pembina,North Dakota,3401,2021-08-01,Bus Passengers,151
Pembina,North Dakota,3401,2021-09-01,Bus Passengers,100
Pembina,North Dakota,3401,2021-10-01,Bus Passengers,48
Pembina,North Dakota,3401,2021-11-01,Bus Passengers,23
Pembina,North Dakota,3401,2021-12-01,Bus Passengers,23
Pembina,North Dakota,3401,2022-01-01,Bus Passengers,23
Pembina,North Dakota,3401,2022-02-01,Bus Passengers,32
Pembina,North Dakota,3401,2022-03-01,Bus Passengers,58
Pembina,North Dakota,3401,2022-04-01,Bus Passengers,58
Pembina,North Dakota,3401,2022-05-01,Bus Passengers,235
Pembina,North Dakota,3401,2022-06-01,Bus Passengers,361
Pembina,North Dakota,3401,2022-07-01,Bus Passengers,499
Pembina,North Dakota,3401,2022-08-01,Bus Passengers,972
Pembina,North Dakota,3401,2022-09-01,Bus Passengers,510
Pembina,North Dakota,3401,2022-10-01,Bus Passengers,723
Pembina,North Dakota,3401,2022-11-01,Bus Passengers,1043
Pembina,North Dakota,3401,2022-12-01,Bus Passengers,234
Pembina,North Dakota,3401,2023-01-01,Bus Passengers,549
Pembina,North Dakota,3401,2023-02-01,Bus Passengers,447
Pembina,North Dakota,3401,2023-03-01,Bus Passengers,306
Pembina,North Dakota,3401,2023-04-01,Bus Passengers,293
Pembina,North Dakota,3401,2023-05-01,Bus Passengers,1437
Pembina,North Dakota,3401,2023-06-01,Bus Passengers,642
Pembina,North Dakota,3401,2023-07-01,Bus Passengers,483
Pembina,North Dakota,3401,2023-08-01,Bus Passengers,795
Pembina,North Dakota,3401,2023-09-01,Bus Passengers,502
Pembina,North Dakota,3401,2023-10-01,Bus Passengers,1167
Pembina,North Dakota,3401,2023-11-01,Bus Passengers,1641
Pembina,North Dakota,3401,2023-12-01,Bus Passengers,425
Pembina,North Dakota,3401,2024-01-01,Bus Passengers,563
Pembina,North Dakota,3401,2024-02-01,Bus Passengers,1196
Pembina,North Dakota,3401,2024-03-01,Bus Passengers,517
Pembina,North Dakota,3401,2024-04-01,Bus Passengers,573
Pembina,North Dakota,3401,2024-05-01,Bus Passengers,1140
Pembina,North Dakota,3401,2024-06-01,Bus Passengers,483
Pembina,North Dakota,3401,2024-07-01,Bus Passengers,618
Pembina,North Dakota,3401,2024-08-01,Bus Passengers,1384
Pembina,North Dakota,3401,2024-09-01,Bus Passengers,815
Pembina,North Dakota,3401,2024-10-01,Bus Passengers,998
Pembina,North Dakota,3401,2024-11-01,Bus Passengers,1096
Pembina,North Dakota,3401,2024-12-01,Bus Passengers,361
Pembina,North Dakota,3401,2025-01-01,Bus Passengers,448
Pembina,North Dakota,3401,2025-02-01,Bus Passengers,927
Pembina,North Dakota,3401,2025-03-01,Bus Passengers,686
Pembina,North Dakota,3401,2025-04-01,Bus Passengers,464
Pembina,North Dakota,3401,2025-05-01,Bus Passengers,720
Pembina,North Dakota,3401,2025-07-01,Bus Passengers,314
Pembina,North Dakota,3401,2025-08-01,Bus Passengers,543
Pembina,North Dakota,3401,2025-09-01,Bus Passengers,204
Pembina,North Dakota,3401,2025-11-01,Bus Passengers,709
Pembina,North Dakota,3401,2025-12-01,Bus Passengers,262
Pembina,North Dakota,3401,2026-01-01,Bus Passengers,233
Pembina,North Dakota,3401,2026-02-01,Bus Passengers,605
Pembina,North Dakota,3401,2026-03-01,Bus Passengers,303
Pembina,North Dakota,3401,2026-04-01,Bus Passengers,436
Pembina,North Dakota,3401,2026-05-01,Bus Passengers,306
Pembina,North Dakota,3401,2026-06-01,Bus Passengers,259
Pembina,North Dakota,3401,2026-07-01,Bus Passengers,291
Pembina,North Dakota,3401,2019-01-01,Buses,50
Pembina,North Dakota,3401,2019-02-01,Buses,75
Pembina,North Dakota,3401,2019-03-01,Buses,31
Pembina,North Dakota,3401,2019-04-01,Buses,50
Pembina,North Dakota,3401,2019-05-01,Buses,78
Pembina,North Dakota,3401,2019-06-01,Buses,61
Pembina,North Dakota,3401,2019-07-01,Buses,60
Pembina,North Dakota,3401,2019-08-01,Buses,86
Pembina,North Dakota,3401,2019-09-01,Buses,55
Pembina,North Dakota,3401,2019-10-01,Buses,58
Pembina,North Dakota,3401,2019-11-01,Buses,68
Pembina,North Dakota,3401,2019-12-01,Buses,25
Pembina,North Dakota,3401,2020-01-01,Buses,31
Pembina,North Dakota,3401,2020-02-01,Buses,47
Pembina,North Dakota,3401,2020-03-01,Buses,13
Pembina,North Dakota,3401,2021-05-01,Buses,1
Pembina,North Dakota,3401,2021-07-01,Buses,1
Pembina,North Dakota,3401,2021-08-01,Buses,7
Pembina,North Dakota,3401,2021-09-01,Buses,5
Pembina,North Dakota,3401,2021-10-01,Buses,5
Pembina,North Dakota,3401,2021-11-01,Buses,2
Pembina,North Dakota,3401,2021-12-01,Buses,2
Pembina,North Dakota,3401,2022-01-01,Buses,2
Pembina,North Dakota,3401,2022-02-01,Buses,1
Pembina,North Dakota,3401,2022-03-01,Buses,3
Pembina,North Dakota,3401,2022-04-01,Buses,4
Pembina,North Dakota,3401,2022-05-01,Buses,10
Pembina,North Dakota,3401,2022-06-01,Buses,17
Pembina,North Dakota,3401,2022-07-01,Buses,22
Pembina,North Dakota,3401,2022-08-01,Buses,36
Pembina,North Dakota,3401,2022-09-01,Buses,18
Pembina,North Dakota,3401,2022-10-01,Buses,33
Pembina,North Dakota,3401,2022-11-01,Buses,25
Pembina,North Dakota,3401,2022-12-01,Buses,9
Pembina,North Dakota,3401,2023-01-01,Buses,18
Pembina,North Dakota,3401,2023-02-01,Buses,18
Pembina,North Dakota,3401,2023-03-01,Buses,16
Pembina,North Dakota,3401,2023-04-01,Buses,9
Pembina,North Dakota,3401,2023-05-01,Buses,39
Pembina,North Dakota,3401,2023-06-01,Buses,25
Pembina,North Dakota,3401,2023-07-01,Buses,31
Pembina,North Dakota,3401,2023-08-01,Buses,30
Pembina,North Dakota,3401,2023-09-01,Buses,25
Pembina,North Dakota,3401,2023-10-01,Buses,44
Pembina,North Dakota,3401,2023-11-01,Buses,56
Pembina,North Dakota,3401,2023-12-01,Buses,16
Pembina,North Dakota,3401,2024-01-01,Buses,19
Pembina,North Dakota,3401,2024-02-01,Buses,42
Pembina,North Dakota,3401,2024-03-01,Buses,21
Pembina,North Dakota,3401,2024-04-01,Buses,24
Pembina,North Dakota,3401,2024-05-01,Buses,33
Pembina,North Dakota,3401,2024-06-01,Buses,23
Pembina,North Dakota,3401,2024-07-01,Buses,21
Pembina,North Dakota,3401,2024-08-01,Buses,41
Pembina,North Dakota,3401,2024-09-01,Buses,31
Pembina,North Dakota,3401,2024-10-01,Buses,33
Pembina,North Dakota,3401,2024-11-01,Buses,39
Pembina,North Dakota,3401,2024-12-01,Buses,12
Pembina,North Dakota,3401,2025-01-01,Buses,18
Pembina,North Dakota,3401,2025-02-01,Buses,28
Pembina,North Dakota,3401,2025-03-01,Buses,34
Pembina,North Dakota,3401,2025-04-01,Buses,19
Pembina,North Dakota,3401,2025-05-01,Buses,19
Pembina,North Dakota,3401,2025-07-01,Buses,13
Pembina,North Dakota,3401,2025-08-01,Buses,26
Pembina,North Dakota,3401,2025-09-01,Buses,11
Pembina,North Dakota,3401,2025-11-01,Buses,23
Pembina,North Dakota,3401,2025-12-01,Buses,11
Pembina,North Dakota,3401,2026-01-01,Buses,9
Pembina,North Dakota,3401,2026-02-01,Buses,19
Pembina,North Dakota,3401,2026-03-01,Buses,13
Pembina,North Dakota,3401,2026-04-01,Buses,17
Pembina,North Dakota,3401,2026-05-01,Buses,9
Pembina,North Dakota,3401,2026-06-01,Buses,12
Pembina,North Dakota,3401,2026-07-01,Buses,14
Pembina,North Dakota,3401,2019-01-01,Personal Vehicle Passengers,29226
Pembina,North Dakota,3401,2019-02-01,Personal Vehicle Passengers,29211
Pembina,North Dakota,3401,2019-03-01,Personal Vehicle Passengers,50040
Pembina,North Dakota,3401,2019-04-01,Personal Vehicle Passengers,37592
Pembina,North Dakota,3401,2019-05-01,Personal Vehicle Passengers,50151
Pembina,North Dakota,3401,2019-06-01,Personal Vehicle Passengers,56025
Pembina,North Dakota,3401,2019-07-01,Personal Vehicle Passengers,72550
Pembina,North Dakota,3401,2019-08-01,Personal Vehicle Passengers,91644
Pembina,North Dakota,3401,2019-09-01,Personal Vehicle Passengers,44776
Pembina,North Dakota,3401,2019-10-01,Personal Vehicle Passengers,40712
Pembina,North Dakota,3401,2019-11-01,Personal Vehicle Passengers,42372
Pembina,North Dakota,3401,2019-12-01,Personal Vehicle Passengers,37109
Pembina,North Dakota,3401,2020-01-01,Personal Vehicle Passengers,30855
Pembina,North Dakota,3401,2020-02-01,Personal Vehicle Passengers,34052
Pembina,North Dakota,3401,2020-03-01,Personal Vehicle Passengers,17222
Pembina,North Dakota,3401,2020-04-01,Personal Vehicle Passengers,1054
Pembina,North Dakota,3401,2020-05-01,Personal Vehicle Passengers,1372
Pembina,North Dakota,3401,2020-06-01,Personal Vehicle Passengers,1715
Pembina,North Dakota,3401,2020-07-01,Personal Vehicle Passengers,1861
Pembina,North Dakota,3401,2020-08-01,Personal Vehicle Passengers,2237
Pembina,North Dakota,3401,2020-09-01,Personal Vehicle Passengers,1997
Pembina,North Dakota,3401,2020-10-01,Personal Vehicle Passengers,2117
Pembina,North Dakota,3401,2020-11-01,Personal Vehicle Passengers,1671
Pembina,North Dakota,3401,2020-12-01,Personal Vehicle Passengers,1931
Pembina,North Dakota,3401,2021-01-01,Personal Vehicle Passengers,2099
Pembina,North Dakota,3401,2021-02-01,Personal Vehicle Passengers,1484
Pembina,North Dakota,3401,2021-03-01,Personal Vehicle Passengers,2264
Pembina,North Dakota,3401,2021-04-01,Personal Vehicle Passengers,2455
Pembina,North Dakota,3401,2021-05-01,Personal Vehicle Passengers,2527
Pembina,North Dakota,3401,2021-06-01,Personal Vehicle Passengers,2765
Pembina,North Dakota,3401,2021-07-01,Personal Vehicle Passengers,3687
Pembina,North Dakota,3401,2021-08-01,Personal Vehicle Passengers,7680
Pembina,North Dakota,3401,2021-09-01,Personal Vehicle Passengers,7566
Pembina,North Dakota,3401,2021-10-01,Personal Vehicle Passengers,7856
Pembina,North Dakota,3401,2021-11-01,Personal Vehicle Passengers,11177
Pembina,North Dakota,3401,2021-12-01,Personal Vehicle Passengers,15338
Pembina,North Dakota,3401,2022-01-01,Personal Vehicle Passengers,7051
Pembina,North Dakota,3401,2022-02-01,Personal Vehicle Passengers,5064
Pembina,North Dakota,3401,2022-03-01,Personal Vehicle Passengers,17451
Pembina,North Dakota,3401,2022-04-01,Personal Vehicle Passengers,21476
Pembina,North Dakota,3401,2022-05-01,Personal Vehicle Passengers,23575
Pembina,North Dakota,3401,2022-06-01,Personal Vehicle Passengers,32161
Pembina,North Dakota,3401,2022-07-01,Personal Vehicle Passengers,48259
Pembina,North Dakota,3401,2022-08-01,Personal Vehicle Passengers,51180
Pembina,North Dakota,3401,2022-09-01,Personal Vehicle Passengers,34582
Pembina,North Dakota,3401,2022-10-01,Personal Vehicle Passengers,35301
Pembina,North Dakota,3401,2022-11-01,Personal Vehicle Passengers,30632
Pembina,North Dakota,3401,2022-12-01,Personal Vehicle Passengers,29389
Pembina,North Dakota,3401,2023-01-01,Personal Vehicle Passengers,24917
Pembina,North Dakota,3401,2023-02-01,Personal Vehicle Passengers,24770
Pembina,North Dakota,3401,2023-03-01,Personal Vehicle Passengers,41080
Pembina,North Dakota,3401,2023-04-01,Personal Vehicle Passengers,33855
Pembina,North Dakota,3401,2023-05-01,Personal Vehicle Passengers,43904
Pembina,North Dakota,3401,2023-06-01,Personal Vehicle Passengers,49064
Pembina,North Dakota,3401,2023-07-01,Personal Vehicle Passengers,66609
Pembina,North Dakota,3401,2023-08-01,Personal Vehicle Passengers,77661
Pembina,North Dakota,3401,2023-09-01,Personal Vehicle Passengers,46271
Pembina,North Dakota,3401,2023-10-01,Personal Vehicle Passengers,41911
Pembina,North Dakota,3401,2023-11-01,Personal Vehicle Passengers,36137
Pembina,North Dakota,3401,2023-12-01,Personal Vehicle Passengers,33798
Pembina,North Dakota,3401,2024-01-01,Personal Vehicle Passengers,28216
Pembina,North Dakota,3401,2024-02-01,Personal Vehicle Passengers,32018
Pembina,North Dakota,3401,2024-03-01,Personal Vehicle Passengers,49651
Pembina,North Dakota,3401,2024-04-01,Personal Vehicle Passengers,41438
Pembina,North Dakota,3401,2024-05-01,Personal Vehicle Passengers,48329
Pembina,North Dakota,3401,2024-06-01,Personal Vehicle Passengers,51586
Pembina,North Dakota,3401,2024-07-01,Personal Vehicle Passengers,66310
Pembina,North Dakota,3401,2024-08-01,Personal Vehicle Passengers,93590
Pembina,North Dakota,3401,2024-09-01,Personal Vehicle Passengers,45792
Pembina,North Dakota,3401,2024-10-01,Personal Vehicle Passengers,44424
Pembina,North Dakota,3401,2024-11-01,Personal Vehicle Passengers,43165
Pembina,North Dakota,3401,2024-12-01,Personal Vehicle Passengers,34339
Pembina,North Dakota,3401,2025-01-01,Personal Vehicle Passengers,26939
Pembina,North Dakota,3401,2025-02-01,Personal Vehicle Passengers,22855
Pembina,North Dakota,3401,2025-03-01,Personal Vehicle Passengers,29862
Pembina,North Dakota,3401,2025-04-01,Personal Vehicle Passengers,25099
Pembina,North Dakota,3401,2025-05-01,Personal Vehicle Passengers,29571
Pembina,North Dakota,3401,2025-06-01,Personal Vehicle Passengers,32348
Pembina,North Dakota,3401,2025-07-01,Personal Vehicle Passengers,41323
Pembina,North Dakota,3401,2025-08-01,Personal Vehicle Passengers,52049
Pembina,North Dakota,3401,2025-09-01,Personal Vehicle Passengers,29648
Pembina,North Dakota,3401,2025-10-01,Personal Vehicle Passengers,31667
Pembina,North Dakota,3401,2025-11-01,Personal Vehicle Passengers,29422
Pembina,North Dakota,3401,2025-12-01,Personal Vehicle Passengers,26122
Pembina,North Dakota,3401,2026-01-01,Personal Vehicle Passengers,19246
Pembina,North Dakota,3401,2026-02-01,Personal Vehicle Passengers,19011
Pembina,North Dakota,3401,2026-03-01,Personal Vehicle Passengers,28273
Pembina,North Dakota,3401,2026-04-01,Personal Vehicle Passengers,28240
Pembina,North Dakota,3401,2026-05-01,Personal Vehicle Passengers,33820
Pembina,North Dakota,3401,2026-06-01,Personal Vehicle Passengers,34657
Pembina,North Dakota,3401,2026-07-01,Personal Vehicle Passengers,50069
Pembina,North Dakota,3401,2019-01-01,Personal Vehicles,13609
Pembina,North Dakota,3401,2019-02-01,Personal Vehicles,13302
Pembina,North Dakota,3401,2019-03-01,Personal Vehicles,20513
Pembina,North Dakota,3401,2019-04-01,Personal Vehicles,16925
Pembina,North Dakota,3401,2019-05-01,Personal Vehicles,22163
Pembina,North Dakota,3401,2019-06-01,Personal Vehicles,24210
Pembina,North Dakota,3401,2019-07-01,Personal Vehicles,29266
Pembina,North Dakota,3401,2019-08-01,Personal Vehicles,35055
Pembina,North Dakota,3401,2019-09-01,Personal Vehicles,21006
Pembina,North Dakota,3401,2019-10-01,Personal Vehicles,19329
Pembina,North Dakota,3401,2019-11-01,Personal Vehicles,18897
Pembina,North Dakota,3401,2019-12-01,Personal Vehicles,16625
Pembina,North Dakota,3401,2020-01-01,Personal Vehicles,14329
Pembina,North Dakota,3401,2020-02-01,Personal Vehicles,15530
Pembina,North Dakota,3401,2020-03-01,Personal Vehicles,8614
Pembina,North Dakota,3401,2020-04-01,Personal Vehicles,734
Pembina,North Dakota,3401,2020-05-01,Personal Vehicles,1036
Pembina,North Dakota,3401,2020-06-01,Personal Vehicles,1282
Pembina,North Dakota,3401,2020-07-01,Personal Vehicles,1321
Pembina,North Dakota,3401,2020-08-01,Personal Vehicles,1591
Pembina,North Dakota,3401,2020-09-01,Personal Vehicles,1460
Pembina,North Dakota,3401,2020-10-01,Personal Vehicles,1480
Pembina,North Dakota,3401,2020-11-01,Personal Vehicles,1247
Pembina,North Dakota,3401,2020-12-01,Personal Vehicles,1264
Pembina,North Dakota,3401,2021-01-01,Personal Vehicles,1469
Pembina,North Dakota,3401,2021-02-01,Personal Vehicles,1077
Pembina,North Dakota,3401,2021-03-01,Personal Vehicles,1694
Pembina,North Dakota,3401,2021-04-01,Personal Vehicles,1807
Pembina,North Dakota,3401,2021-05-01,Personal Vehicles,1840
Pembina,North Dakota,3401,2021-06-01,Personal Vehicles,1941
Pembina,North Dakota,3401,2021-07-01,Personal Vehicles,2415
Pembina,North Dakota,3401,2021-08-01,Personal Vehicles,4426
Pembina,North Dakota,3401,2021-09-01,Personal Vehicles,4462
Pembina,North Dakota,3401,2021-10-01,Personal Vehicles,4472
Pembina,North Dakota,3401,2021-11-01,Personal Vehicles,6399
Pembina,North Dakota,3401,2021-12-01,Personal Vehicles,8004
Pembina,North Dakota,3401,2022-01-01,Personal Vehicles,3919
Pembina,North Dakota,3401,2022-02-01,Personal Vehicles,2801
Pembina,North Dakota,3401,2022-03-01,Personal Vehicles,7759
Pembina,North Dakota,3401,2022-04-01,Personal Vehicles,10134
Pembina,North Dakota,3401,2022-05-01,Personal Vehicles,10773
Pembina,North Dakota,3401,2022-06-01,Personal Vehicles,14526
Pembina,North Dakota,3401,2022-07-01,Personal Vehicles,19831
Pembina,North Dakota,3401,2022-08-01,Personal Vehicles,20947
Pembina,North Dakota,3401,2022-09-01,Personal Vehicles,15795
Pembina,North Dakota,3401,2022-10-01,Personal Vehicles,16242
Pembina,North Dakota,3401,2022-11-01,Personal Vehicles,13940
Pembina,North Dakota,3401,2022-12-01,Personal Vehicles,12603
Pembina,North Dakota,3401,2023-01-01,Personal Vehicles,11362
Pembina,North Dakota,3401,2023-02-01,Personal Vehicles,11156
Pembina,North Dakota,3401,2023-03-01,Personal Vehicles,16679
Pembina,North Dakota,3401,2023-04-01,Personal Vehicles,14564
Pembina,North Dakota,3401,2023-05-01,Personal Vehicles,18668
Pembina,North Dakota,3401,2023-06-01,Personal Vehicles,20811
Pembina,North Dakota,3401,2023-07-01,Personal Vehicles,25576
Pembina,North Dakota,3401,2023-08-01,Personal Vehicles,29658
Pembina,North Dakota,3401,2023-09-01,Personal Vehicles,20035
Pembina,North Dakota,3401,2023-10-01,Personal Vehicles,18755
Pembina,North Dakota,3401,2023-11-01,Personal Vehicles,16090
Pembina,North Dakota,3401,2023-12-01,Personal Vehicles,14319
Pembina,North Dakota,3401,2024-01-01,Personal Vehicles,12437
Pembina,North Dakota,3401,2024-02-01,Personal Vehicles,13965
Pembina,North Dakota,3401,2024-03-01,Personal Vehicles,19565
Pembina,North Dakota,3401,2024-04-01,Personal Vehicles,17955
Pembina,North Dakota,3401,2024-05-01,Personal Vehicles,20479
Pembina,North Dakota,3401,2024-06-01,Personal Vehicles,21308
Pembina,North Dakota,3401,2024-07-01,Personal Vehicles,25585
Pembina,North Dakota,3401,2024-08-01,Personal Vehicles,34844
Pembina,North Dakota,3401,2024-09-01,Personal Vehicles,20348
Pembina,North Dakota,3401,2024-10-01,Personal Vehicles,19895
Pembina,North Dakota,3401,2024-11-01,Personal Vehicles,18659
Pembina,North Dakota,3401,2024-12-01,Personal Vehicles,14634
Pembina,North Dakota,3401,2025-01-01,Personal Vehicles,12281
Pembina,North Dakota,3401,2025-02-01,Personal Vehicles,10535
Pembina,North Dakota,3401,2025-03-01,Personal Vehicles,13037
Pembina,North Dakota,3401,2025-04-01,Personal Vehicles,10979
Pembina,North Dakota,3401,2025-05-01,Personal Vehicles,13192
Pembina,North Dakota,3401,2025-06-01,Personal Vehicles,14226
Pembina,North Dakota,3401,2025-07-01,Personal Vehicles,16965
Pembina,North Dakota,3401,2025-08-01,Personal Vehicles,20538
Pembina,North Dakota,3401,2025-09-01,Personal Vehicles,13957
Pembina,North Dakota,3401,2025-10-01,Personal Vehicles,14809
Pembina,North Dakota,3401,2025-11-01,Personal Vehicles,13394
Pembina,North Dakota,3401,2025-12-01,Personal Vehicles,11094
Pembina,North Dakota,3401,2026-01-01,Personal Vehicles,8904
Pembina,North Dakota,3401,2026-02-01,Personal Vehicles,8834
Pembina,North Dakota,3401,2026-03-01,Personal Vehicles,12239
Pembina,North Dakota,3401,2026-04-01,Personal Vehicles,12523
Pembina,North Dakota,3401,2026-05-01,Personal Vehicles,14783
Pembina,North Dakota,3401,2026-06-01,Personal Vehicles,15095
Pembina,North Dakota,3401,2026-07-01,Personal Vehicles,19812
Portal,North Dakota,3403,2019-01-01,Bus Passengers,215
Portal,North Dakota,3403,2019-02-01,Bus Passengers,303
Portal,North Dakota,3403,2019-03-01,Bus Passengers,358
Portal,North Dakota,3403,2019-04-01,Bus Passengers,242
Portal,North Dakota,3403,2019-05-01,Bus Passengers,258
Portal,North Dakota,3403,2019-06-01,Bus Passengers,244
Portal,North Dakota,3403,2019-07-01,Bus Passengers,329
Portal,North Dakota,3403,2019-08-01,Bus Passengers,506
Portal,North Dakota,3403,2019-09-01,Bus Passengers,724
Portal,North Dakota,3403,2019-10-01,Bus Passengers,490
Portal,North Dakota,3403,2019-11-01,Bus Passengers,396
Portal,North Dakota,3403,2019-12-01,Bus Passengers,144
Portal,North Dakota,3403,2020-01-01,Bus Passengers,251
Portal,North Dakota,3403,2020-02-01,Bus Passengers,212
Portal,North Dakota,3403,2020-03-01,Bus Passengers,296
Portal,North Dakota,3403,2021-12-01,Bus Passengers,43
