park,park_name,role,state,year,month,visits
KNRI,Knife River Indian Villages NHS,corridor,ND,2011,6,2560
KNRI,Knife River Indian Villages NHS,corridor,ND,2011,7,3522
KNRI,Knife River Indian Villages NHS,corridor,ND,2011,8,3822
KNRI,Knife River Indian Villages NHS,corridor,ND,2011,9,3182
KNRI,Knife River Indian Villages NHS,corridor,ND,2011,10,1041
KNRI,Knife River Indian Villages NHS,corridor,ND,2011,11,105
KNRI,Knife River Indian Villages NHS,corridor,ND,2011,12,60
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,1,35
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,2,116
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,3,390
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,4,392
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,5,2982
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,6,2354
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,7,4253
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,8,2252
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,9,2712
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,10,402
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,11,76
KNRI,Knife River Indian Villages NHS,corridor,ND,2012,12,46
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,1,47
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,2,143
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,3,64
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,4,865
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,5,1810
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,6,1728
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,7,2798
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,8,4061
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,9,2660
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,10,106
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,11,156
KNRI,Knife River Indian Villages NHS,corridor,ND,2013,12,38
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,1,34
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,2,137
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,3,111
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,4,472
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,5,1440
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,6,1532
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,7,2425
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,8,1779
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,9,2284
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,10,419
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,11,65
KNRI,Knife River Indian Villages NHS,corridor,ND,2014,12,52
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,1,49
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,2,41
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,3,172
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,4,290
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,5,898
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,6,1825
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,7,2510
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,8,1994
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,9,2664
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,10,638
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,11,231
KNRI,Knife River Indian Villages NHS,corridor,ND,2015,12,65
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,1,106
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,2,180
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,3,248
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,4,411
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,5,1664
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,6,2068
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,7,2924
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,8,2682
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,9,1862
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,10,571
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,11,578
KNRI,Knife River Indian Villages NHS,corridor,ND,2016,12,34
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,1,60
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,2,154
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,3,209
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,4,378
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,5,1248
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,6,1858
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,7,2432
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,8,2812
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,9,1792
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,10,575
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,11,90
KNRI,Knife River Indian Villages NHS,corridor,ND,2017,12,36
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,1,30
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,2,58
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,3,86
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,4,311
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,5,1157
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,6,1784
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,7,3123
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,8,2202
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,9,2223
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,10,554
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,11,74
KNRI,Knife River Indian Villages NHS,corridor,ND,2018,12,80
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,1,18
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,2,24
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,3,106
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,4,256
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,5,1312
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,6,1998
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,7,3030
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,8,1853
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,9,1196
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,10,364
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,11,141
KNRI,Knife River Indian Villages NHS,corridor,ND,2019,12,56
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,1,23
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,2,44
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,3,92
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,4,90
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,5,120
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,6,434
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,7,1869
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,8,1006
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,9,867
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,10,494
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,11,140
KNRI,Knife River Indian Villages NHS,corridor,ND,2020,12,84
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,1,70
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,2,56
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,3,200
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,4,312
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,5,1263
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,6,2027
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,7,2655
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,8,2198
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,9,1592
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,10,632
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,11,152
KNRI,Knife River Indian Villages NHS,corridor,ND,2021,12,66
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,1,30
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,2,42
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,3,83
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,4,242
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,5,1362
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,6,1510
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,7,2293
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,8,1632
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,9,1360
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,10,540
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,11,85
KNRI,Knife River Indian Villages NHS,corridor,ND,2022,12,38
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,1,46
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,2,60
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,3,48
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,4,204
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,5,1028
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,6,1545
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,7,1873
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,8,1576
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,9,1177
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,10,380
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,11,160
KNRI,Knife River Indian Villages NHS,corridor,ND,2023,12,37
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,1,46
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,2,131
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,3,114
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,4,434
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,5,1763
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,6,1859
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,7,2188
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,8,2046
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,9,1282
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,10,770
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,11,166
KNRI,Knife River Indian Villages NHS,corridor,ND,2024,12,68
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,1,50
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,2,54
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,3,162
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,4,274
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,5,1165
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,6,1884
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,7,2084
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,8,1712
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,9,1498
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,10,12
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,11,125
KNRI,Knife River Indian Villages NHS,corridor,ND,2025,12,28
KNRI,Knife River Indian Villages NHS,corridor,ND,2026,1,57
KNRI,Knife River Indian Villages NHS,corridor,ND,2026,2,81
KNRI,Knife River Indian Villages NHS,corridor,ND,2026,3,134
KNRI,Knife River Indian Villages NHS,corridor,ND,2026,4,304
KNRI,Knife River Indian Villages NHS,corridor,ND,2026,5,1153
KNRI,Knife River Indian Villages NHS,corridor,ND,2026,6,1538
KNRI,Knife River Indian Villages NHS,corridor,ND,2026,7,1934
KNRI,Knife River Indian Villages NHS,corridor,ND,2026,8,1746
LIBI,Little Bighorn Battlefield NM,control,MT,1979,1,765
LIBI,Little Bighorn Battlefield NM,control,MT,1979,2,1484
LIBI,Little Bighorn Battlefield NM,control,MT,1979,3,3098
LIBI,Little Bighorn Battlefield NM,control,MT,1979,4,8386
LIBI,Little Bighorn Battlefield NM,control,MT,1979,5,19658
LIBI,Little Bighorn Battlefield NM,control,MT,1979,6,36527
LIBI,Little Bighorn Battlefield NM,control,MT,1979,7,44614
LIBI,Little Bighorn Battlefield NM,control,MT,1979,8,47277
LIBI,Little Bighorn Battlefield NM,control,MT,1979,9,24584
LIBI,Little Bighorn Battlefield NM,control,MT,1979,10,13055
LIBI,Little Bighorn Battlefield NM,control,MT,1979,11,2610
LIBI,Little Bighorn Battlefield NM,control,MT,1979,12,1737
LIBI,Little Bighorn Battlefield NM,control,MT,1980,1,890
LIBI,Little Bighorn Battlefield NM,control,MT,1980,2,857
LIBI,Little Bighorn Battlefield NM,control,MT,1980,3,2032
LIBI,Little Bighorn Battlefield NM,control,MT,1980,4,8576
LIBI,Little Bighorn Battlefield NM,control,MT,1980,5,17917
LIBI,Little Bighorn Battlefield NM,control,MT,1980,6,30241
LIBI,Little Bighorn Battlefield NM,control,MT,1980,7,38317
LIBI,Little Bighorn Battlefield NM,control,MT,1980,8,48654
LIBI,Little Bighorn Battlefield NM,control,MT,1980,9,18235
LIBI,Little Bighorn Battlefield NM,control,MT,1980,10,12083
LIBI,Little Bighorn Battlefield NM,control,MT,1980,11,4069
LIBI,Little Bighorn Battlefield NM,control,MT,1980,12,1440
LIBI,Little Bighorn Battlefield NM,control,MT,1981,1,2171
LIBI,Little Bighorn Battlefield NM,control,MT,1981,2,2551
LIBI,Little Bighorn Battlefield NM,control,MT,1981,3,3589
LIBI,Little Bighorn Battlefield NM,control,MT,1981,4,12865
LIBI,Little Bighorn Battlefield NM,control,MT,1981,5,20234
LIBI,Little Bighorn Battlefield NM,control,MT,1981,6,43734
LIBI,Little Bighorn Battlefield NM,control,MT,1981,7,61167
LIBI,Little Bighorn Battlefield NM,control,MT,1981,8,56788
LIBI,Little Bighorn Battlefield NM,control,MT,1981,9,29196
LIBI,Little Bighorn Battlefield NM,control,MT,1981,10,13347
LIBI,Little Bighorn Battlefield NM,control,MT,1981,11,5670
LIBI,Little Bighorn Battlefield NM,control,MT,1981,12,1680
LIBI,Little Bighorn Battlefield NM,control,MT,1982,1,1019
LIBI,Little Bighorn Battlefield NM,control,MT,1982,2,1746
LIBI,Little Bighorn Battlefield NM,control,MT,1982,3,2556
LIBI,Little Bighorn Battlefield NM,control,MT,1982,4,8388
LIBI,Little Bighorn Battlefield NM,control,MT,1982,5,19539
LIBI,Little Bighorn Battlefield NM,control,MT,1982,6,40067
LIBI,Little Bighorn Battlefield NM,control,MT,1982,7,54569
LIBI,Little Bighorn Battlefield NM,control,MT,1982,8,41299
LIBI,Little Bighorn Battlefield NM,control,MT,1982,9,26413
LIBI,Little Bighorn Battlefield NM,control,MT,1982,10,6451
LIBI,Little Bighorn Battlefield NM,control,MT,1982,11,2423
LIBI,Little Bighorn Battlefield NM,control,MT,1982,12,1115
LIBI,Little Bighorn Battlefield NM,control,MT,1983,1,1766
LIBI,Little Bighorn Battlefield NM,control,MT,1983,2,2231
LIBI,Little Bighorn Battlefield NM,control,MT,1983,3,2766
LIBI,Little Bighorn Battlefield NM,control,MT,1983,4,8775
LIBI,Little Bighorn Battlefield NM,control,MT,1983,5,18654
LIBI,Little Bighorn Battlefield NM,control,MT,1983,6,44787
LIBI,Little Bighorn Battlefield NM,control,MT,1983,7,59827
LIBI,Little Bighorn Battlefield NM,control,MT,1983,8,42701
LIBI,Little Bighorn Battlefield NM,control,MT,1983,9,21641
LIBI,Little Bighorn Battlefield NM,control,MT,1983,10,13092
LIBI,Little Bighorn Battlefield NM,control,MT,1983,11,4388
LIBI,Little Bighorn Battlefield NM,control,MT,1983,12,770
LIBI,Little Bighorn Battlefield NM,control,MT,1984,1,898
LIBI,Little Bighorn Battlefield NM,control,MT,1984,2,1629
LIBI,Little Bighorn Battlefield NM,control,MT,1984,3,5078
LIBI,Little Bighorn Battlefield NM,control,MT,1984,4,8139
LIBI,Little Bighorn Battlefield NM,control,MT,1984,5,27588
LIBI,Little Bighorn Battlefield NM,control,MT,1984,6,51658
LIBI,Little Bighorn Battlefield NM,control,MT,1984,7,68801
LIBI,Little Bighorn Battlefield NM,control,MT,1984,8,48562
LIBI,Little Bighorn Battlefield NM,control,MT,1984,9,23115
LIBI,Little Bighorn Battlefield NM,control,MT,1984,10,8558
LIBI,Little Bighorn Battlefield NM,control,MT,1984,11,2986
LIBI,Little Bighorn Battlefield NM,control,MT,1984,12,683
LIBI,Little Bighorn Battlefield NM,control,MT,1985,1,900
LIBI,Little Bighorn Battlefield NM,control,MT,1985,2,1243
LIBI,Little Bighorn Battlefield NM,control,MT,1985,3,2785
LIBI,Little Bighorn Battlefield NM,control,MT,1985,4,8370
LIBI,Little Bighorn Battlefield NM,control,MT,1985,5,24111
LIBI,Little Bighorn Battlefield NM,control,MT,1985,6,47996
LIBI,Little Bighorn Battlefield NM,control,MT,1985,7,67874
LIBI,Little Bighorn Battlefield NM,control,MT,1985,8,61661
LIBI,Little Bighorn Battlefield NM,control,MT,1985,9,31849
LIBI,Little Bighorn Battlefield NM,control,MT,1985,10,11437
LIBI,Little Bighorn Battlefield NM,control,MT,1985,11,2350
LIBI,Little Bighorn Battlefield NM,control,MT,1985,12,1110
LIBI,Little Bighorn Battlefield NM,control,MT,1986,1,1254
LIBI,Little Bighorn Battlefield NM,control,MT,1986,2,886
LIBI,Little Bighorn Battlefield NM,control,MT,1986,3,3206
LIBI,Little Bighorn Battlefield NM,control,MT,1986,4,7941
LIBI,Little Bighorn Battlefield NM,control,MT,1986,5,21847
LIBI,Little Bighorn Battlefield NM,control,MT,1986,6,54410
LIBI,Little Bighorn Battlefield NM,control,MT,1986,7,73022
LIBI,Little Bighorn Battlefield NM,control,MT,1986,8,64380
LIBI,Little Bighorn Battlefield NM,control,MT,1986,9,30961
LIBI,Little Bighorn Battlefield NM,control,MT,1986,10,13172
LIBI,Little Bighorn Battlefield NM,control,MT,1986,11,2661
LIBI,Little Bighorn Battlefield NM,control,MT,1986,12,1710
LIBI,Little Bighorn Battlefield NM,control,MT,1987,1,1448
LIBI,Little Bighorn Battlefield NM,control,MT,1987,2,1587
LIBI,Little Bighorn Battlefield NM,control,MT,1987,3,2048
LIBI,Little Bighorn Battlefield NM,control,MT,1987,4,8084
LIBI,Little Bighorn Battlefield NM,control,MT,1987,5,23264
LIBI,Little Bighorn Battlefield NM,control,MT,1987,6,54119
LIBI,Little Bighorn Battlefield NM,control,MT,1987,7,69471
LIBI,Little Bighorn Battlefield NM,control,MT,1987,8,63414
LIBI,Little Bighorn Battlefield NM,control,MT,1987,9,28730
LIBI,Little Bighorn Battlefield NM,control,MT,1987,10,8930
LIBI,Little Bighorn Battlefield NM,control,MT,1987,11,2719
LIBI,Little Bighorn Battlefield NM,control,MT,1987,12,1232
LIBI,Little Bighorn Battlefield NM,control,MT,1988,1,722
LIBI,Little Bighorn Battlefield NM,control,MT,1988,2,900
LIBI,Little Bighorn Battlefield NM,control,MT,1988,3,2051
LIBI,Little Bighorn Battlefield NM,control,MT,1988,4,8248
LIBI,Little Bighorn Battlefield NM,control,MT,1988,5,16246
LIBI,Little Bighorn Battlefield NM,control,MT,1988,6,45341
LIBI,Little Bighorn Battlefield NM,control,MT,1988,7,64439
LIBI,Little Bighorn Battlefield NM,control,MT,1988,8,53227
LIBI,Little Bighorn Battlefield NM,control,MT,1988,9,23276
LIBI,Little Bighorn Battlefield NM,control,MT,1988,10,8568
LIBI,Little Bighorn Battlefield NM,control,MT,1988,11,2602
LIBI,Little Bighorn Battlefield NM,control,MT,1988,12,887
LIBI,Little Bighorn Battlefield NM,control,MT,1989,1,711
LIBI,Little Bighorn Battlefield NM,control,MT,1989,2,958
LIBI,Little Bighorn Battlefield NM,control,MT,1989,3,2006
LIBI,Little Bighorn Battlefield NM,control,MT,1989,4,4560
LIBI,Little Bighorn Battlefield NM,control,MT,1989,5,18478
LIBI,Little Bighorn Battlefield NM,control,MT,1989,6,44171
LIBI,Little Bighorn Battlefield NM,control,MT,1989,7,61462
LIBI,Little Bighorn Battlefield NM,control,MT,1989,8,53117
LIBI,Little Bighorn Battlefield NM,control,MT,1989,9,21213
LIBI,Little Bighorn Battlefield NM,control,MT,1989,10,13225
LIBI,Little Bighorn Battlefield NM,control,MT,1989,11,4438
LIBI,Little Bighorn Battlefield NM,control,MT,1989,12,908
LIBI,Little Bighorn Battlefield NM,control,MT,1990,1,1076
LIBI,Little Bighorn Battlefield NM,control,MT,1990,2,1695
LIBI,Little Bighorn Battlefield NM,control,MT,1990,3,3191
LIBI,Little Bighorn Battlefield NM,control,MT,1990,4,9226
LIBI,Little Bighorn Battlefield NM,control,MT,1990,5,22063
LIBI,Little Bighorn Battlefield NM,control,MT,1990,6,33502
LIBI,Little Bighorn Battlefield NM,control,MT,1990,7,52290
LIBI,Little Bighorn Battlefield NM,control,MT,1990,8,56916
LIBI,Little Bighorn Battlefield NM,control,MT,1990,9,31091
LIBI,Little Bighorn Battlefield NM,control,MT,1990,10,12492
LIBI,Little Bighorn Battlefield NM,control,MT,1990,11,5767
LIBI,Little Bighorn Battlefield NM,control,MT,1990,12,1582
LIBI,Little Bighorn Battlefield NM,control,MT,1991,1,922
LIBI,Little Bighorn Battlefield NM,control,MT,1991,2,3371
LIBI,Little Bighorn Battlefield NM,control,MT,1991,3,5585
LIBI,Little Bighorn Battlefield NM,control,MT,1991,4,11626
LIBI,Little Bighorn Battlefield NM,control,MT,1991,5,30091
LIBI,Little Bighorn Battlefield NM,control,MT,1991,6,61511
LIBI,Little Bighorn Battlefield NM,control,MT,1991,7,69719
