park,year,category,sector,value
WICA,2012,Visitor Spending,Total,48978478.0
WICA,2012,Visits,Total,529083.0
WICA,2013,Economic Output,Total,59072568.0
WICA,2013,Jobs,Total,776.0
WICA,2013,Labor Income,Total,18095612.0
WICA,2013,Value Added,Total,32739446.0
WICA,2013,Visitor Spending,Total,48723907.0
WICA,2013,Visits,Total,516142.0
WICA,2014,Economic Output,Camping,2477904.0
WICA,2014,Economic Output,Gas,644141.0
WICA,2014,Economic Output,Groceries,818393.0
WICA,2014,Economic Output,Lodging,18287285.0
WICA,2014,Economic Output,Recreation Industries,8542069.0
WICA,2014,Economic Output,Restaurants,8023620.0
WICA,2014,Economic Output,Retail,2336864.0
WICA,2014,Economic Output,Secondary Effects,27304471.0
WICA,2014,Economic Output,Transportation,1386424.0
WICA,2014,Jobs,Camping,36.0
WICA,2014,Jobs,Gas,10.0
WICA,2014,Jobs,Groceries,13.0
WICA,2014,Jobs,Lodging,236.0
WICA,2014,Jobs,Recreation Industries,164.0
WICA,2014,Jobs,Restaurants,175.0
WICA,2014,Jobs,Retail,57.0
WICA,2014,Jobs,Secondary Effects,216.0
WICA,2014,Jobs,Transportation,12.0
WICA,2014,Labor Income,Camping,1018658.0
WICA,2014,Labor Income,Gas,259576.0
WICA,2014,Labor Income,Groceries,343532.0
WICA,2014,Labor Income,Lodging,5282879.0
WICA,2014,Labor Income,Recreation Industries,2743506.0
WICA,2014,Labor Income,Restaurants,3146809.0
WICA,2014,Labor Income,Retail,1381070.0
WICA,2014,Labor Income,Secondary Effects,7599191.0
WICA,2014,Labor Income,Transportation,323558.0
WICA,2014,Value Added,Camping,1576458.0
WICA,2014,Value Added,Gas,329585.0
WICA,2014,Value Added,Groceries,511252.0
WICA,2014,Value Added,Lodging,9928210.0
WICA,2014,Value Added,Recreation Industries,4184819.0
WICA,2014,Value Added,Restaurants,4178280.0
WICA,2014,Value Added,Retail,1298395.0
WICA,2014,Value Added,Secondary Effects,13722066.0
WICA,2014,Value Added,Transportation,735345.0
WICA,2014,Visitor Spending,Camping,2477904.0
WICA,2014,Visitor Spending,Gas,5963938.0
WICA,2014,Visitor Spending,Groceries,2933308.0
WICA,2014,Visitor Spending,Lodging,18287285.0
WICA,2014,Visitor Spending,Recreation Industries,8542069.0
WICA,2014,Visitor Spending,Restaurants,8023620.0
WICA,2014,Visitor Spending,Retail,5146876.0
WICA,2014,Visitor Spending,Secondary Effects,0.0
WICA,2014,Visitor Spending,Transportation,1386424.0
WICA,2014,Visits,Total,547022.0
WICA,2015,Economic Output,Camping,2857466.0
WICA,2015,Economic Output,Gas,735935.0
WICA,2015,Economic Output,Groceries,933708.0
WICA,2015,Economic Output,Lodging,21171886.0
WICA,2015,Economic Output,Recreation Industries,9848681.0
WICA,2015,Economic Output,Restaurants,9212412.0
WICA,2015,Economic Output,Retail,2668807.0
WICA,2015,Economic Output,Secondary Effects,31349271.0
WICA,2015,Economic Output,Transportation,1586895.0
WICA,2015,Jobs,Camping,41.0
WICA,2015,Jobs,Gas,11.0
WICA,2015,Jobs,Groceries,15.0
WICA,2015,Jobs,Lodging,270.0
WICA,2015,Jobs,Recreation Industries,187.0
WICA,2015,Jobs,Restaurants,200.0
WICA,2015,Jobs,Retail,64.0
WICA,2015,Jobs,Secondary Effects,242.0
WICA,2015,Jobs,Transportation,14.0
WICA,2015,Labor Income,Camping,1162367.0
WICA,2015,Labor Income,Gas,299651.0
WICA,2015,Labor Income,Groceries,396034.0
WICA,2015,Labor Income,Lodging,6052005.0
WICA,2015,Labor Income,Recreation Industries,3138583.0
WICA,2015,Labor Income,Restaurants,3603223.0
WICA,2015,Labor Income,Retail,1593608.0
WICA,2015,Labor Income,Secondary Effects,8706737.0
WICA,2015,Labor Income,Transportation,370388.0
WICA,2015,Value Added,Camping,1798860.0
WICA,2015,Value Added,Gas,380467.0
WICA,2015,Value Added,Groceries,589387.0
WICA,2015,Value Added,Lodging,11373642.0
WICA,2015,Value Added,Recreation Industries,4787452.0
WICA,2015,Value Added,Restaurants,4784299.0
WICA,2015,Value Added,Retail,1498210.0
WICA,2015,Value Added,Secondary Effects,15722163.0
WICA,2015,Value Added,Transportation,840838.0
WICA,2015,Visitor Spending,Camping,2857466.0
WICA,2015,Visitor Spending,Gas,6755517.0
WICA,2015,Visitor Spending,Groceries,3318166.0
WICA,2015,Visitor Spending,Lodging,21171885.0
WICA,2015,Visitor Spending,Recreation Industries,9848681.0
WICA,2015,Visitor Spending,Restaurants,9212412.0
WICA,2015,Visitor Spending,Retail,5827528.0
WICA,2015,Visitor Spending,Secondary Effects,0.0
WICA,2015,Visitor Spending,Transportation,1586895.0
WICA,2015,Visits,Total,612199.0
WICA,2016,Economic Output,Camping,2966766.0
WICA,2016,Economic Output,Gas,752868.0
WICA,2016,Economic Output,Groceries,956163.0
WICA,2016,Economic Output,Lodging,21912640.0
WICA,2016,Economic Output,Recreation Industries,10176495.0
WICA,2016,Economic Output,Restaurants,9460000.0
WICA,2016,Economic Output,Retail,2731204.0
WICA,2016,Economic Output,Secondary Effects,32225593.0
WICA,2016,Economic Output,Transportation,1629517.0
WICA,2016,Jobs,Camping,43.0
WICA,2016,Jobs,Gas,11.0
WICA,2016,Jobs,Groceries,15.0
WICA,2016,Jobs,Lodging,277.0
WICA,2016,Jobs,Recreation Industries,192.0
WICA,2016,Jobs,Restaurants,205.0
WICA,2016,Jobs,Retail,65.0
WICA,2016,Jobs,Secondary Effects,244.0
WICA,2016,Jobs,Transportation,14.0
WICA,2016,Labor Income,Camping,1194164.0
WICA,2016,Labor Income,Gas,309732.0
WICA,2016,Labor Income,Groceries,409798.0
WICA,2016,Labor Income,Lodging,6198017.0
WICA,2016,Labor Income,Recreation Industries,3217855.0
WICA,2016,Labor Income,Restaurants,3691563.0
WICA,2016,Labor Income,Retail,1647782.0
WICA,2016,Labor Income,Secondary Effects,8930721.0
WICA,2016,Labor Income,Transportation,380384.0
WICA,2016,Value Added,Camping,1848068.0
WICA,2016,Value Added,Gas,393268.0
WICA,2016,Value Added,Groceries,609871.0
WICA,2016,Value Added,Lodging,11648044.0
WICA,2016,Value Added,Recreation Industries,4908370.0
WICA,2016,Value Added,Restaurants,4901596.0
WICA,2016,Value Added,Retail,1549141.0
WICA,2016,Value Added,Secondary Effects,16127578.0
WICA,2016,Value Added,Transportation,862568.0
WICA,2016,Visitor Spending,Camping,2966766.0
WICA,2016,Visitor Spending,Gas,6851790.0
WICA,2016,Visitor Spending,Groceries,3369072.0
WICA,2016,Visitor Spending,Lodging,21912640.0
WICA,2016,Visitor Spending,Recreation Industries,10176495.0
WICA,2016,Visitor Spending,Restaurants,9460000.0
WICA,2016,Visitor Spending,Retail,5912586.0
WICA,2016,Visitor Spending,Secondary Effects,0.0
WICA,2016,Visitor Spending,Transportation,1629517.0
WICA,2016,Visits,Total,617377.0
WICA,2017,Economic Output,Camping,2845365.0
WICA,2017,Economic Output,Gas,865453.0
WICA,2017,Economic Output,Groceries,945561.0
WICA,2017,Economic Output,Lodging,20963000.0
WICA,2017,Economic Output,Recreation Industries,9711504.0
WICA,2017,Economic Output,Restaurants,9287160.0
WICA,2017,Economic Output,Retail,2857303.0
WICA,2017,Economic Output,Secondary Effects,30545339.0
WICA,2017,Economic Output,Transportation,1599644.0
WICA,2017,Jobs,Camping,59.0
WICA,2017,Jobs,Gas,15.0
WICA,2017,Jobs,Groceries,15.0
WICA,2017,Jobs,Lodging,219.0
WICA,2017,Jobs,Recreation Industries,188.0
WICA,2017,Jobs,Restaurants,166.0
WICA,2017,Jobs,Retail,63.0
WICA,2017,Jobs,Secondary Effects,230.0
WICA,2017,Jobs,Transportation,12.0
WICA,2017,Labor Income,Camping,1693931.0
WICA,2017,Labor Income,Gas,433235.0
WICA,2017,Labor Income,Groceries,398356.0
WICA,2017,Labor Income,Lodging,5436240.0
WICA,2017,Labor Income,Recreation Industries,3161303.0
WICA,2017,Labor Income,Restaurants,3172313.0
WICA,2017,Labor Income,Retail,1753215.0
WICA,2017,Labor Income,Secondary Effects,8644027.0
WICA,2017,Labor Income,Transportation,340553.0
WICA,2017,Non-local Visitor Spending,Camping,2845365.0
WICA,2017,Non-local Visitor Spending,Gas,6891545.0
WICA,2017,Non-local Visitor Spending,Groceries,3410158.0
WICA,2017,Non-local Visitor Spending,Lodging,20963000.0
WICA,2017,Non-local Visitor Spending,Recreation Industries,9681043.0
WICA,2017,Non-local Visitor Spending,Restaurants,9245069.0
WICA,2017,Non-local Visitor Spending,Retail,5965068.0
WICA,2017,Non-local Visitor Spending,Secondary Effects,0.0
WICA,2017,Non-local Visitor Spending,Transportation,1599626.0
WICA,2017,Party Days/Nights,Total,359266.0
WICA,2017,Value Added,Camping,1798090.0
WICA,2017,Value Added,Gas,414025.0
WICA,2017,Value Added,Groceries,618305.0
WICA,2017,Value Added,Lodging,12332265.0
WICA,2017,Value Added,Recreation Industries,4692850.0
WICA,2017,Value Added,Restaurants,4839368.0
WICA,2017,Value Added,Retail,1579863.0
WICA,2017,Value Added,Secondary Effects,15533747.0
WICA,2017,Value Added,Transportation,872515.0
WICA,2017,Visitor Spending,Camping,2845365.0
WICA,2017,Visitor Spending,Gas,6923624.0
WICA,2017,Visitor Spending,Groceries,3425947.0
WICA,2017,Visitor Spending,Lodging,20963000.0
WICA,2017,Visitor Spending,Recreation Industries,9711504.0
WICA,2017,Visitor Spending,Restaurants,9287160.0
WICA,2017,Visitor Spending,Retail,5977622.0
WICA,2017,Visitor Spending,Secondary Effects,0.0
WICA,2017,Visitor Spending,Transportation,1599626.0
WICA,2017,Visits,Total,619924.0
WICA,2018,Economic Output,Camping,3122419.0
WICA,2018,Economic Output,Gas,1228694.0
WICA,2018,Economic Output,Groceries,1100357.0
WICA,2018,Economic Output,Lodging,23065885.0
WICA,2018,Economic Output,Recreation Industries,10633364.0
WICA,2018,Economic Output,Restaurants,10349279.0
WICA,2018,Economic Output,Retail,3277601.0
WICA,2018,Economic Output,Secondary Effects,34422915.0
WICA,2018,Economic Output,Transportation,1559563.0
WICA,2018,Jobs,Camping,51.0
WICA,2018,Jobs,Gas,16.0
WICA,2018,Jobs,Groceries,18.0
WICA,2018,Jobs,Lodging,220.0
WICA,2018,Jobs,Recreation Industries,189.0
WICA,2018,Jobs,Restaurants,176.0
WICA,2018,Jobs,Retail,66.0
WICA,2018,Jobs,Secondary Effects,259.0
WICA,2018,Jobs,Transportation,14.0
WICA,2018,Labor Income,Camping,2148518.0
WICA,2018,Labor Income,Gas,473666.0
WICA,2018,Labor Income,Groceries,455066.0
WICA,2018,Labor Income,Lodging,6045592.0
WICA,2018,Labor Income,Recreation Industries,3498105.0
WICA,2018,Labor Income,Restaurants,3487235.0
WICA,2018,Labor Income,Retail,1979885.0
WICA,2018,Labor Income,Secondary Effects,10223535.0
WICA,2018,Labor Income,Transportation,416187.0
WICA,2018,Non-local Visitor Spending,Camping,3122419.0
WICA,2018,Non-local Visitor Spending,Gas,7457313.0
WICA,2018,Non-local Visitor Spending,Groceries,3925730.0
WICA,2018,Non-local Visitor Spending,Lodging,23065885.0
WICA,2018,Non-local Visitor Spending,Recreation Industries,10599990.0
WICA,2018,Non-local Visitor Spending,Restaurants,10302326.0
WICA,2018,Non-local Visitor Spending,Retail,6451117.0
WICA,2018,Non-local Visitor Spending,Secondary Effects,0.0
WICA,2018,Non-local Visitor Spending,Transportation,1559557.0
WICA,2018,Party Days/Nights,Total,380643.0
WICA,2018,Value Added,Camping,2297177.0
WICA,2018,Value Added,Gas,617560.0
WICA,2018,Value Added,Groceries,664063.0
WICA,2018,Value Added,Lodging,14057708.0
WICA,2018,Value Added,Recreation Industries,5254813.0
WICA,2018,Value Added,Restaurants,5341111.0
WICA,2018,Value Added,Retail,1856055.0
WICA,2018,Value Added,Secondary Effects,17575123.0
WICA,2018,Value Added,Transportation,804708.0
WICA,2018,Visitor Spending,Camping,3122419.0
WICA,2018,Visitor Spending,Gas,7492037.0
WICA,2018,Visitor Spending,Groceries,3943930.0
WICA,2018,Visitor Spending,Lodging,23065885.0
WICA,2018,Visitor Spending,Recreation Industries,10633364.0
WICA,2018,Visitor Spending,Restaurants,10349279.0
WICA,2018,Visitor Spending,Retail,6464696.0
WICA,2018,Visitor Spending,Secondary Effects,0.0
WICA,2018,Visitor Spending,Transportation,1559557.0
WICA,2018,Visits,Total,656398.0
WICA,2019,Economic Output,Camping,2284294.0
WICA,2019,Economic Output,Gas,897806.0
WICA,2019,Economic Output,Groceries,923756.0
WICA,2019,Economic Output,Lodging,19630297.0
WICA,2019,Economic Output,Recreation Industries,3248619.0
WICA,2019,Economic Output,Restaurants,9124429.0
WICA,2019,Economic Output,Retail,2229760.0
WICA,2019,Economic Output,Secondary Effects,27461266.0
WICA,2019,Economic Output,Transportation,3565933.0
WICA,2019,Jobs,Camping,42.0
WICA,2019,Jobs,Gas,12.0
WICA,2019,Jobs,Groceries,15.0
WICA,2019,Jobs,Lodging,193.0
WICA,2019,Jobs,Recreation Industries,59.0
WICA,2019,Jobs,Restaurants,151.0
WICA,2019,Jobs,Retail,50.0
WICA,2019,Jobs,Secondary Effects,202.0
WICA,2019,Jobs,Transportation,21.0
WICA,2019,Labor Income,Camping,1484809.0
WICA,2019,Labor Income,Gas,334745.0
WICA,2019,Labor Income,Groceries,389633.0
WICA,2019,Labor Income,Lodging,5080263.0
WICA,2019,Labor Income,Recreation Industries,1137399.0
WICA,2019,Labor Income,Restaurants,3173966.0
WICA,2019,Labor Income,Retail,1245435.0
WICA,2019,Labor Income,Secondary Effects,8617100.0
WICA,2019,Labor Income,Transportation,750448.0
WICA,2019,Non-local Visitor Spending,Camping,2257898.0
WICA,2019,Non-local Visitor Spending,Gas,5078336.0
WICA,2019,Non-local Visitor Spending,Groceries,3178580.0
WICA,2019,Non-local Visitor Spending,Lodging,19531271.0
WICA,2019,Non-local Visitor Spending,Recreation Industries,3228180.0
WICA,2019,Non-local Visitor Spending,Restaurants,8823790.0
WICA,2019,Non-local Visitor Spending,Retail,4255355.0
WICA,2019,Non-local Visitor Spending,Secondary Effects,0.0
WICA,2019,Non-local Visitor Spending,Transportation,3548302.0
WICA,2019,Party Days/Nights,Total,220346.0
WICA,2019,Value Added,Camping,1609283.0
WICA,2019,Value Added,Gas,443038.0
WICA,2019,Value Added,Groceries,564967.0
WICA,2019,Value Added,Lodging,11722226.0
WICA,2019,Value Added,Recreation Industries,1573594.0
WICA,2019,Value Added,Restaurants,4812636.0
WICA,2019,Value Added,Retail,1247370.0
WICA,2019,Value Added,Secondary Effects,14864135.0
WICA,2019,Value Added,Transportation,1721418.0
WICA,2019,Visitor Spending,Camping,2284294.0
WICA,2019,Visitor Spending,Gas,5474426.0
WICA,2019,Visitor Spending,Groceries,3310952.0
WICA,2019,Visitor Spending,Lodging,19630296.0
WICA,2019,Visitor Spending,Recreation Industries,3248619.0
WICA,2019,Visitor Spending,Restaurants,9124429.0
WICA,2019,Visitor Spending,Retail,4397949.0
WICA,2019,Visitor Spending,Secondary Effects,0.0
WICA,2019,Visitor Spending,Transportation,3565933.0
WICA,2019,Visits,Total,615350.0
WICA,2020,Economic Output,Camping,1678478.0
WICA,2020,Economic Output,Gas,656043.0
WICA,2020,Economic Output,Groceries,675005.0
WICA,2020,Economic Output,Lodging,14443292.0
WICA,2020,Economic Output,Recreation Industries,2388494.0
WICA,2020,Economic Output,Restaurants,6713297.0
WICA,2020,Economic Output,Retail,1630448.0
WICA,2020,Economic Output,Secondary Effects,20199303.0
WICA,2020,Economic Output,Transportation,2608473.0
WICA,2020,Jobs,Camping,31.0
WICA,2020,Jobs,Gas,9.0
WICA,2020,Jobs,Groceries,11.0
WICA,2020,Jobs,Lodging,142.0
WICA,2020,Jobs,Recreation Industries,43.0
WICA,2020,Jobs,Restaurants,111.0
WICA,2020,Jobs,Retail,37.0
WICA,2020,Jobs,Secondary Effects,147.0
WICA,2020,Jobs,Transportation,16.0
WICA,2020,Labor Income,Camping,1091092.0
WICA,2020,Labor Income,Gas,245965.0
WICA,2020,Labor Income,Groceries,286526.0
WICA,2020,Labor Income,Lodging,3738113.0
WICA,2020,Labor Income,Recreation Industries,836109.0
WICA,2020,Labor Income,Restaurants,2334550.0
WICA,2020,Labor Income,Retail,915756.0
WICA,2020,Labor Income,Secondary Effects,6338419.0
WICA,2020,Labor Income,Transportation,552350.0
WICA,2020,Non-local Visitor Spending,Camping,1659117.0
WICA,2020,Non-local Visitor Spending,Gas,3710588.0
WICA,2020,Non-local Visitor Spending,Groceries,2322647.0
WICA,2020,Non-local Visitor Spending,Lodging,14370434.0
WICA,2020,Non-local Visitor Spending,Recreation Industries,2373480.0
WICA,2020,Non-local Visitor Spending,Restaurants,6492001.0
WICA,2020,Non-local Visitor Spending,Retail,3111587.0
WICA,2020,Non-local Visitor Spending,Secondary Effects,0.0
WICA,2020,Non-local Visitor Spending,Transportation,2595578.0
WICA,2020,Party Days/Nights,Total,160506.0
WICA,2020,Value Added,Camping,1182559.0
WICA,2020,Value Added,Gas,325537.0
WICA,2020,Value Added,Groceries,415462.0
WICA,2020,Value Added,Lodging,8625341.0
WICA,2020,Value Added,Recreation Industries,1156799.0
WICA,2020,Value Added,Restaurants,3539843.0
WICA,2020,Value Added,Retail,917179.0
WICA,2020,Value Added,Secondary Effects,10933333.0
WICA,2020,Value Added,Transportation,1266764.0
WICA,2020,Visitor Spending,Camping,1678478.0
WICA,2020,Visitor Spending,Gas,4000259.0
WICA,2020,Visitor Spending,Groceries,2419372.0
WICA,2020,Visitor Spending,Lodging,14443291.0
WICA,2020,Visitor Spending,Recreation Industries,2388494.0
WICA,2020,Visitor Spending,Restaurants,6713297.0
WICA,2020,Visitor Spending,Retail,3215874.0
WICA,2020,Visitor Spending,Secondary Effects,0.0
WICA,2020,Visitor Spending,Transportation,2608473.0
WICA,2020,Visits,Total,448406.0
WICA,2021,Economic Output,Camping,2727053.0
WICA,2021,Economic Output,Gas,1430363.0
WICA,2021,Economic Output,Groceries,1302503.0
WICA,2021,Economic Output,Lodging,23228879.0
WICA,2021,Economic Output,Recreation Industries,3865314.0
WICA,2021,Economic Output,Restaurants,11057175.0
WICA,2021,Economic Output,Retail,2897899.0
WICA,2021,Economic Output,Secondary Effects,35769994.0
WICA,2021,Economic Output,Transportation,4184223.0
WICA,2021,Jobs,Camping,40.0
WICA,2021,Jobs,Gas,14.0
WICA,2021,Jobs,Groceries,19.0
WICA,2021,Jobs,Lodging,225.0
WICA,2021,Jobs,Recreation Industries,75.0
WICA,2021,Jobs,Restaurants,160.0
WICA,2021,Jobs,Retail,57.0
WICA,2021,Jobs,Secondary Effects,235.0
WICA,2021,Jobs,Transportation,33.0
WICA,2021,Labor Income,Camping,1230048.0
WICA,2021,Labor Income,Gas,390768.0
WICA,2021,Labor Income,Groceries,523220.0
WICA,2021,Labor Income,Lodging,6509173.0
WICA,2021,Labor Income,Recreation Industries,1433924.0
WICA,2021,Labor Income,Restaurants,3613065.0
WICA,2021,Labor Income,Retail,1446083.0
WICA,2021,Labor Income,Secondary Effects,10795257.0
WICA,2021,Labor Income,Transportation,816312.0
WICA,2021,Non-local Visitor Spending,Camping,2695311.0
WICA,2021,Non-local Visitor Spending,Gas,6042720.0
WICA,2021,Non-local Visitor Spending,Groceries,3765926.0
WICA,2021,Non-local Visitor Spending,Lodging,23111679.0
WICA,2021,Non-local Visitor Spending,Recreation Industries,3840818.0
WICA,2021,Non-local Visitor Spending,Restaurants,10692961.0
WICA,2021,Non-local Visitor Spending,Retail,5042522.0
WICA,2021,Non-local Visitor Spending,Secondary Effects,0.0
WICA,2021,Non-local Visitor Spending,Transportation,4163530.0
WICA,2021,Party Days/Nights,Total,254350.0
WICA,2021,Value Added,Camping,1924765.0
WICA,2021,Value Added,Gas,736722.0
WICA,2021,Value Added,Groceries,746927.0
WICA,2021,Value Added,Lodging,14380929.0
WICA,2021,Value Added,Recreation Industries,1782241.0
WICA,2021,Value Added,Restaurants,5505069.0
WICA,2021,Value Added,Retail,1743420.0
WICA,2021,Value Added,Secondary Effects,18707320.0
WICA,2021,Value Added,Transportation,1874059.0
WICA,2021,Visitor Spending,Camping,2727053.0
WICA,2021,Visitor Spending,Gas,6511715.0
WICA,2021,Visitor Spending,Groceries,3922481.0
WICA,2021,Visitor Spending,Lodging,23228879.0
WICA,2021,Visitor Spending,Recreation Industries,3865314.0
WICA,2021,Visitor Spending,Restaurants,11057175.0
WICA,2021,Visitor Spending,Retail,5211317.0
WICA,2021,Visitor Spending,Secondary Effects,0.0
WICA,2021,Visitor Spending,Transportation,4184223.0
WICA,2021,Visits,Total,709001.0
WICA,2022,Economic Output,Camping,2369070.0
WICA,2022,Economic Output,Gas,1239596.0
WICA,2022,Economic Output,Groceries,1126749.0
WICA,2022,Economic Output,Lodging,20145560.0
WICA,2022,Economic Output,Recreation Industries,3357121.0
WICA,2022,Economic Output,Restaurants,9665344.0
WICA,2022,Economic Output,Retail,2508738.0
WICA,2022,Economic Output,Secondary Effects,31014329.0
WICA,2022,Economic Output,Transportation,3611293.0
WICA,2022,Jobs,Camping,35.0
WICA,2022,Jobs,Gas,12.0
WICA,2022,Jobs,Groceries,16.0
WICA,2022,Jobs,Lodging,195.0
WICA,2022,Jobs,Recreation Industries,65.0
WICA,2022,Jobs,Restaurants,139.0
WICA,2022,Jobs,Retail,49.0
WICA,2022,Jobs,Secondary Effects,201.0
WICA,2022,Jobs,Transportation,28.0
WICA,2022,Labor Income,Camping,1067984.0
WICA,2022,Labor Income,Gas,339231.0
WICA,2022,Labor Income,Groceries,453861.0
WICA,2022,Labor Income,Lodging,5642026.0
WICA,2022,Labor Income,Recreation Industries,1243411.0
WICA,2022,Labor Income,Restaurants,3132838.0
WICA,2022,Labor Income,Retail,1254048.0
WICA,2022,Labor Income,Secondary Effects,9359899.0
WICA,2022,Labor Income,Transportation,707669.0
WICA,2022,Non-local Visitor Spending,Camping,2341450.0
WICA,2022,Non-local Visitor Spending,Gas,5237311.0
WICA,2022,Non-local Visitor Spending,Groceries,3257892.0
WICA,2022,Non-local Visitor Spending,Lodging,20043917.0
WICA,2022,Non-local Visitor Spending,Recreation Industries,3335811.0
WICA,2022,Non-local Visitor Spending,Restaurants,9347173.0
WICA,2022,Non-local Visitor Spending,Retail,4365304.0
WICA,2022,Non-local Visitor Spending,Secondary Effects,0.0
WICA,2022,Non-local Visitor Spending,Transportation,3593432.0
WICA,2022,Party Days/Nights,Total,217999.0
WICA,2022,Value Added,Camping,1671168.0
WICA,2022,Value Added,Gas,639569.0
WICA,2022,Value Added,Groceries,647911.0
WICA,2022,Value Added,Lodging,12465106.0
WICA,2022,Value Added,Recreation Industries,1545425.0
WICA,2022,Value Added,Restaurants,4773375.0
WICA,2022,Value Added,Retail,1511907.0
WICA,2022,Value Added,Secondary Effects,16220098.0
WICA,2022,Value Added,Transportation,1624425.0
WICA,2022,Visitor Spending,Camping,2369070.0
WICA,2022,Visitor Spending,Gas,5643224.0
WICA,2022,Visitor Spending,Groceries,3393200.0
WICA,2022,Visitor Spending,Lodging,20145560.0
WICA,2022,Visitor Spending,Recreation Industries,3357121.0
WICA,2022,Visitor Spending,Restaurants,9665344.0
WICA,2022,Visitor Spending,Retail,4511485.0
WICA,2022,Visitor Spending,Secondary Effects,0.0
WICA,2022,Visitor Spending,Transportation,3611293.0
WICA,2022,Visits,Total,607418.0
WICA,2023,Economic Output,Camping,2351266.0
WICA,2023,Economic Output,Gas,1225570.0
WICA,2023,Economic Output,Groceries,1110457.0
WICA,2023,Economic Output,Lodging,19834605.0
WICA,2023,Economic Output,Recreation Industries,3318413.0
WICA,2023,Economic Output,Restaurants,9602235.0
WICA,2023,Economic Output,Retail,2470413.0
WICA,2023,Economic Output,Secondary Effects,30564750.0
WICA,2023,Economic Output,Transportation,3538042.0
WICA,2023,Jobs,Camping,34.0
WICA,2023,Jobs,Gas,12.0
WICA,2023,Jobs,Groceries,16.0
WICA,2023,Jobs,Lodging,192.0
WICA,2023,Jobs,Recreation Industries,64.0
WICA,2023,Jobs,Restaurants,137.0
WICA,2023,Jobs,Retail,48.0
WICA,2023,Jobs,Secondary Effects,196.0
WICA,2023,Jobs,Transportation,28.0
WICA,2023,Labor Income,Camping,1059368.0
WICA,2023,Labor Income,Gas,335980.0
WICA,2023,Labor Income,Groceries,448526.0
WICA,2023,Labor Income,Lodging,5551845.0
WICA,2023,Labor Income,Recreation Industries,1227138.0
WICA,2023,Labor Income,Restaurants,3087330.0
WICA,2023,Labor Income,Retail,1237028.0
WICA,2023,Labor Income,Secondary Effects,9223687.0
WICA,2023,Labor Income,Transportation,695989.0
WICA,2023,Non-local Visitor Spending,Camping,2323656.0
WICA,2023,Non-local Visitor Spending,Gas,5179847.0
WICA,2023,Non-local Visitor Spending,Groceries,3211008.0
WICA,2023,Non-local Visitor Spending,Lodging,19734520.0
WICA,2023,Non-local Visitor Spending,Recreation Industries,3297212.0
WICA,2023,Non-local Visitor Spending,Restaurants,9286044.0
WICA,2023,Non-local Visitor Spending,Retail,4298763.0
WICA,2023,Non-local Visitor Spending,Secondary Effects,0.0
WICA,2023,Non-local Visitor Spending,Transportation,3520529.0
WICA,2023,Party Days/Nights,Total,213011.0
WICA,2023,Value Added,Camping,1657687.0
WICA,2023,Value Added,Gas,633429.0
WICA,2023,Value Added,Groceries,640295.0
WICA,2023,Value Added,Lodging,12265878.0
WICA,2023,Value Added,Recreation Industries,1525119.0
WICA,2023,Value Added,Restaurants,4704039.0
WICA,2023,Value Added,Retail,1491383.0
WICA,2023,Value Added,Secondary Effects,15984638.0
WICA,2023,Value Added,Transportation,1598104.0
WICA,2023,Visitor Spending,Camping,2351266.0
WICA,2023,Visitor Spending,Gas,5579397.0
WICA,2023,Visitor Spending,Groceries,3344136.0
WICA,2023,Visitor Spending,Lodging,19834605.0
WICA,2023,Visitor Spending,Recreation Industries,3318413.0
WICA,2023,Visitor Spending,Restaurants,9602235.0
WICA,2023,Visitor Spending,Retail,4442566.0
WICA,2023,Visitor Spending,Secondary Effects,0.0
WICA,2023,Visitor Spending,Transportation,3538042.0
WICA,2023,Visits,Total,592459.0
WICA,2024,Economic Output,Camping,2220978.0
WICA,2024,Economic Output,Gas,881822.0
WICA,2024,Economic Output,Groceries,1108721.0
WICA,2024,Economic Output,Lodging,18834742.0
WICA,2024,Economic Output,Recreation Industries,3089164.0
WICA,2024,Economic Output,Restaurants,8713475.0
WICA,2024,Economic Output,Retail,2082971.0
WICA,2024,Economic Output,Secondary Effects,23222517.0
WICA,2024,Economic Output,Transportation,3309499.0
WICA,2024,Jobs,Camping,20.0
WICA,2024,Jobs,Gas,7.0
WICA,2024,Jobs,Groceries,13.0
WICA,2024,Jobs,Lodging,139.0
WICA,2024,Jobs,Recreation Industries,46.0
WICA,2024,Jobs,Restaurants,85.0
WICA,2024,Jobs,Retail,29.0
WICA,2024,Jobs,Secondary Effects,131.0
WICA,2024,Jobs,Transportation,11.0
WICA,2024,Labor Income,Camping,542378.0
WICA,2024,Labor Income,Gas,256147.0
WICA,2024,Labor Income,Groceries,395408.0
WICA,2024,Labor Income,Lodging,4762882.0
WICA,2024,Labor Income,Recreation Industries,1175161.0
WICA,2024,Labor Income,Restaurants,2491841.0
WICA,2024,Labor Income,Retail,1054606.0
WICA,2024,Labor Income,Secondary Effects,7524207.0
WICA,2024,Labor Income,Transportation,1009893.0
WICA,2024,Non-local Visitor Spending,Camping,2195011.0
WICA,2024,Non-local Visitor Spending,Gas,4400559.0
WICA,2024,Non-local Visitor Spending,Groceries,3696341.0
WICA,2024,Non-local Visitor Spending,Lodging,18739709.0
WICA,2024,Non-local Visitor Spending,Recreation Industries,3069498.0
WICA,2024,Non-local Visitor Spending,Restaurants,8426665.0
